time,val
0.0,-0.0000
0.2,-0.0000
0.4,0.0000
0.6,0.0000
0.8,-0.0000
1.0,0.0000
1.2,0.0000
1.4,-0.0000
1.6,-0.0000
1.8,-0.0000
2.0,0.0000
2.2,0.0000
2.4,0.0000
2.6,-0.0000
2.8,0.0000
3.0,-0.0000
3.2,-0.0000
3.4,0.0000
3.6,0.0000
3.8,-0.0000
4.0,-0.0000
4.2,-0.0000
4.4,-0.0000
4.6,-0.0000
4.8,0.0000
5.0,-0.0000
5.2,-0.0000
5.4,-0.0000
5.6,-0.0000
5.8,-0.0000
6.0,-0.0000
6.2,-0.0000
6.4,0.0000
6.6,0.0000
6.8,0.0000
7.0,-0.0000
7.2,0.0000
