time,val
0.0,0.6499
0.2,0.9335
0.4,0.7839
0.6,0.6272
0.8,0.9271
1.0,1.2104
1.2,0.9990
1.4,0.5887
1.6,0.2046
1.8,0.1283
2.0,0.4894
2.2,0.4651
2.4,0.3953
2.6,1.0627
2.8,1.2003
3.0,0.6805
3.2,0.9217
3.4,0.7456
3.6,0.6888
3.8,0.8281
4.0,1.0222
4.2,0.9991
4.4,0.7585
4.6,0.2267
4.8,0.4075
5.0,0.5512
5.2,0.1988
5.4,0.3612
5.6,0.7232
5.8,0.5002
6.0,0.7242
6.2,0.6921
6.4,0.5226
6.6,0.2485
6.8,0.5270
7.0,1.0277
7.2,1.0835
