time,val
0.0,7.608614724790844e-28
0.1,7.608614724790844e-28
0.2,2.0804612782527295e-27
0.3,2.0804612782527295e-27
0.4,3.701249374524971e-27
0.5,3.701249374524971e-27
0.6,7.005699866536276e-28
0.7,7.005699866536276e-28
0.8,6.225963890501074e-28
0.9,6.225963890501074e-28
1.0,7.885045881195301e-28
1.1,7.885045881195301e-28
1.2,1.6639661564560464e-27
1.3,1.6639661564560464e-27
1.4,3.907934101452575e-28
1.5,3.907934101452575e-28
1.6,6.044798299072343e-28
1.7,6.044798299072343e-28
1.8,1.62702352016211e-27
1.9,1.62702352016211e-27
2.0,5.334097783939502e-28
2.1,5.334097783939502e-28
2.2,2.87452541885192e-28
2.3,2.87452541885192e-28
2.4,1.2769853766115373e-27
2.5,1.2769853766115373e-27
2.6,1.6863326555775485e-28
2.7,1.6863326555775485e-28
2.8,2.2855212712193327e-28
2.9,2.2855212712193327e-28
3.0,1.1526377402460665e-27
3.1,1.1526377402460665e-27
3.2,2.9474143783887587e-27
3.3,2.9474143783887587e-27
3.4,4.9441203862993285e-28
3.5,4.9441203862993285e-28
3.6,4.9004921460095515e-27
3.7,4.9004921460095515e-27
3.8,5.418471151605275e-27
3.9,5.418471151605275e-27
4.0,2.3282698494393137e-27
4.1,2.3282698494393137e-27
4.2,9.503577424935159e-28
4.3,9.503577424935159e-28
4.4,5.353166280099461e-27
4.5,5.353166280099461e-27
4.6,1.4594272499161985e-27
4.7,1.4594272499161985e-27
4.8,7.9962573496582695e-28
4.9,7.9962573496582695e-28
5.0,1.1812461977772452e-27
5.1,1.1812461977772452e-27
5.2,1.4906221848193823e-27
5.3,1.4906221848193823e-27
5.4,1.506170913002613e-28
5.5,1.506170913002613e-28
5.6,4.270136892992764e-28
5.7,4.270136892992764e-28
5.8,1.8324977624035398e-28
5.9,1.8324977624035398e-28
6.0,9.318760501042231e-28
6.1,9.318760501042231e-28
6.2,2.051871382786709e-27
6.3,2.051871382786709e-27
6.4,1.076077173519082e-28
6.5,1.076077173519082e-28
6.6,2.070735574179141e-27
6.7,2.070735574179141e-27
6.8,1.0027274331365628e-27
6.9,1.0027274331365628e-27
7.0,7.693880420136363e-28
7.1,7.693880420136363e-28
7.2,3.247731698165749e-28
7.3,3.247731698165749e-28
7.4,3.193152787527352e-29
7.5,3.193152787527352e-29
7.6,1.1164260874526393e-28
7.7,1.1164260874526393e-28
