time,val
0.0,-3.1526
0.2,-4.2783
0.4,-4.5747
0.6,-5.9289
0.8,-5.5495
1.0,-7.4049
1.2,-3.1155
1.4,-4.7822
1.6,-4.8462
1.8,-4.8206
2.0,-2.2935
2.2,-2.2339
2.4,-2.3143
2.6,-0.8770
2.8,-2.6795
3.0,-4.5634
3.2,-3.7484
3.4,-4.0180
3.6,-5.5486
3.8,-4.7543
4.0,-2.9938
4.2,-2.1881
4.4,-3.5530
4.6,-4.5059
4.8,-6.1286
5.0,-6.0211
5.2,-5.3833
5.4,-4.2241
5.6,-2.4197
5.8,-4.4694
6.0,-3.7761
6.2,-4.0113
6.4,-5.2220
6.6,-6.1478
6.8,-6.1099
7.0,-2.9834
7.2,-2.2589
