freq, val
0.25,7.996349923073222e-09
0.5,2.871003447093207e-09
0.75,4.340003979379543e-10
1.0,2.8912369668491604e-10
1.25,1.200057315735658e-10
1.5,1.6704466106301405e-10
1.75,5.215700108385579e-10
2.0,9.286213133499383e-10
2.25,1.3897308849262492e-09
2.5,1.323059212564511e-09
2.75,3.9415824433363746e-10
3.0,2.8695010257544913e-10
3.25,2.1757445598070223e-10
3.5,5.833380780458382e-10
3.75,6.594939110510542e-10
4.0,1.6362419153927975e-10
4.25,1.3046868458536724e-10
4.5,9.017619005139479e-11
4.75,2.3434121764648205e-11
5.0,9.277794555699266e-12
5.25,8.338539603278268e-12
5.5,1.0865077565642296e-11
5.75,7.875662419333555e-12
6.0,9.36072671782267e-12
6.25,6.732934371469831e-12
6.5,1.0946081072832566e-11
6.75,1.2648119051294497e-11
7.0,2.8065786586476182e-11
7.25,4.847384876096356e-11
7.5,3.362899174098258e-11
7.75,8.596497200504198e-11
