freq, val
0.25,1.1471676431883757e-16
0.5,3.231801817673271e-17
0.75,1.3428857811577439e-17
1.0,8.898689098239356e-18
1.25,1.7111306761583894e-18
1.5,7.123492960967702e-19
1.75,3.965091600668319e-19
2.0,9.505495780440362e-19
2.25,8.544150235770333e-19
2.5,1.0183959343463081e-19
2.75,1.3822347273340827e-20
3.0,1.2667301790761242e-20
3.25,7.052130484443061e-20
3.5,2.9989685183911996e-20
3.75,2.8509877704607183e-20
4.0,6.961339704548453e-21
4.25,7.47183784690207e-21
4.5,9.494060653605071e-22
4.75,3.013033429793806e-22
5.0,3.1147349980177926e-22
5.25,8.204114952763866e-23
5.5,5.625026486210563e-23
5.75,3.360525847252328e-23
6.0,6.988815786369204e-23
6.25,2.6759264103581813e-23
6.5,1.2379722162166111e-22
6.75,3.084141519166678e-23
7.0,1.102659058150816e-22
7.25,2.9719581061118637e-22
7.5,1.6294164701645151e-22
7.75,1.654257121862111e-21
