freq, val
0.25,-2.3011680561145615
0.5,-4.560309257309338
0.75,-1.4502941629918573
1.0,-0.3193213480514372
1.25,1.0692249625747028
1.5,1.8653887138845282
1.75,2.1629075459591998
2.0,3.412708131498896
2.25,3.2657415521803506
2.5,4.372379471681264
2.75,2.379697884812736
3.0,3.1210170528881713
3.25,3.9582058074794677
3.5,4.257701855074277
3.75,5.782644241464094
4.0,4.756133838663848
4.25,4.554772510910564
4.5,4.473031134614505
4.75,3.413958163941591
5.0,2.243558314687407
5.25,2.392507423248297
5.5,2.592638340490642
5.75,2.1069904023490604
6.0,2.5113001746935897
6.25,2.467481352389612
6.5,2.75951279043865
6.75,2.9458056378590793
7.0,2.4303569755187153
7.25,3.2361693199531545
7.5,1.8536953365126172
7.75,2.068242589018418
