freq, val
0.25,1.0153038521646427e-17
0.5,2.562781025180268e-19
0.75,3.651199684272088e-20
1.0,2.1160603386167965e-20
1.25,8.078771598645363e-21
1.5,4.3607118157366224e-21
1.75,6.482533152742231e-22
2.0,2.392776337056204e-21
2.25,7.203758503380248e-21
2.5,1.0162396882510979e-20
2.75,2.2755393832363804e-21
3.0,2.1526227753373527e-22
3.25,1.2613662370920557e-21
3.5,3.0407314621549666e-21
3.75,3.974646909160571e-21
4.0,2.6420070995467512e-22
4.25,5.232829117782509e-23
4.5,2.4737283309982956e-22
4.75,4.5503250610717495e-23
5.0,1.9757325623591085e-23
5.25,1.793777476761353e-23
5.5,1.107086418737299e-23
5.75,7.311252277128938e-24
6.0,1.3236447177763383e-23
6.25,5.038198050714137e-24
6.5,1.3992258870843236e-23
6.75,1.1027386874634145e-23
7.0,7.427394158900726e-23
7.25,1.2340567580238385e-22
7.5,7.890148523228298e-23
7.75,2.2915199488218984e-22
