freq, val
0.25,3.841176667527843e-10
0.5,-1.6454078480243796e-10
0.75,-1.3465772310412207e-10
1.0,1.0146653603061834e-11
1.25,-2.965306959651459e-13
1.5,-7.989453060394718e-13
1.75,-1.972049669101517e-13
2.0,-3.4137192315987704e-13
2.25,-4.2575057648329716e-13
2.5,2.420461941048683e-13
2.75,-2.1504502504138835e-13
3.0,-4.773420959438797e-14
3.25,3.375146132936492e-14
3.5,-1.880438559778914e-14
3.75,-9.643274665532871e-16
4.0,-1.5429239464852623e-14
4.25,2.507251413038539e-14
4.5,7.714619732426289e-15
4.75,6.750292265873005e-15
5.0,5.785964799319719e-15
5.25,3.857309866213147e-15
5.5,5.785964799319719e-15
5.75,5.785964799319719e-15
6.0,2.8929823996598604e-15
6.25,5.785964799319719e-15
6.5,3.857309866213147e-15
6.75,3.857309866213147e-15
7.0,1.928654933106574e-15
7.25,1.928654933106574e-15
7.5,4.821637332766433e-15
7.75,6.750292265873005e-15
