freq, val
0.25,2.023150204481715e-17
0.5,1.0872805908292525e-18
0.75,2.4812818531719945e-19
1.0,1.3205455281509608e-19
1.25,5.686144957320969e-20
1.5,2.2029013098081737e-20
1.75,3.2268230869501013e-21
2.0,2.445691021449028e-20
2.25,2.2523485799934777e-20
2.5,4.354105395566586e-21
2.75,4.683444006367219e-21
3.0,1.087470193249955e-21
3.25,2.5864415432585886e-21
3.5,6.606492940592213e-21
3.75,6.427674612168228e-21
4.0,7.112604711382784e-22
4.25,1.4578209132003823e-22
4.5,3.1383739650612416e-22
4.75,9.31685945551536e-23
5.0,3.5979895249925136e-23
5.25,2.72523076980696e-23
5.5,1.6849264645612048e-23
5.75,9.409749022785319e-24
6.0,2.3017605528981054e-23
6.25,8.277868736849619e-24
6.5,2.107990479836948e-23
6.75,1.244395929713463e-23
7.0,7.596044735381582e-23
7.25,1.33375640283607e-22
7.5,1.1861053554680272e-22
7.75,3.5667861507592405e-22
