freq, val
0.25,-13.587893532469359
0.5,-17.77714748346533
0.75,-16.042595151921798
1.0,-17.002213110199172
1.25,-18.10744340927979
1.5,-13.764357872280435
1.75,-16.630319520307864
2.0,-18.95789677730493
2.25,-18.989315415018787
2.5,-16.11385692018556
2.75,-13.554997677909345
3.0,-11.902953200879818
3.25,-16.614350370880867
3.5,-21.446906988361718
3.75,-20.252455826085715
4.0,-22.57656754364261
4.25,-24.5848119258253
4.5,-24.93490526551146
4.75,-24.088244939690668
5.0,-23.99465663947779
5.25,-21.581700005486493
5.5,-22.849557516587456
5.75,-26.323667076642124
6.0,-28.53813267120882
6.25,-29.812495097167734
6.5,-26.869259091453518
6.75,-24.936177082621075
7.0,-28.548293559519248
7.25,-30.443449952570518
7.5,-23.3829982252943
7.75,-11.386157064376427
