freq, val
0.25,3.512572618855668e-08
0.5,9.244533927221177e-09
0.75,3.719676226956403e-09
1.0,2.845049537675472e-09
1.25,1.956459386509021e-09
1.5,1.0672385649977888e-09
1.75,1.2638842219245591e-09
2.0,2.343984022026259e-09
2.25,2.334623295313468e-09
2.5,2.015615090590214e-09
2.75,7.962760475389806e-10
3.0,5.489694471423595e-10
3.25,6.666019688059332e-10
3.5,9.249250461714282e-10
3.75,1.0674478240579794e-09
4.0,3.104661921732001e-10
4.25,4.5255405839254575e-10
4.5,1.7602737141360313e-10
4.75,5.22029030740819e-11
5.0,3.210921165370611e-11
5.25,2.644475211521028e-11
5.5,1.9650100785911878e-11
5.75,1.2677048875291011e-11
6.0,2.0142872121318352e-11
6.25,1.4255652938033848e-11
6.5,2.214385161440668e-11
6.75,1.9007858693190244e-11
7.0,3.03097766011306e-11
7.25,5.960604503471619e-11
7.5,4.869371542333525e-11
7.75,1.0960931715692964e-10
