freq, val
0.25,2.4060973781798326e-19
0.5,3.823589266220194e-20
0.75,1.875693508446293e-21
1.0,5.752656103111828e-22
1.25,1.0385524604046153e-22
1.5,2.7566056624582594e-22
1.75,3.53951068241775e-23
2.0,1.9919880029175601e-22
2.25,2.6623245583223296e-21
2.5,2.642734478371085e-22
2.75,1.2692066475783154e-22
3.0,4.113696660013363e-23
3.25,1.298062823993391e-22
3.5,9.844161269913365e-23
3.75,1.3516739384899886e-21
4.0,1.31881551287881e-22
4.25,4.083711431563597e-23
4.5,5.489329522281463e-23
4.75,1.641852326807806e-23
5.0,9.043284066807693e-24
5.25,7.70310154916883e-24
5.5,8.04003052509401e-24
5.75,5.617133669792308e-24
6.0,5.458840689749343e-24
6.25,2.22889604932224e-24
6.5,8.261807124667511e-24
6.75,7.901101369491018e-24
7.0,8.750471620626232e-23
7.25,1.1017386512720714e-22
7.5,6.149302610457194e-23
7.75,1.6601469551755556e-22
