time,val
0.0,34.0558
0.2,35.4646
0.4,32.8962
0.6,34.3795
0.8,32.7577
1.0,34.2290
1.2,34.9637
1.4,33.9670
1.6,34.0935
1.8,33.2302
2.0,34.2642
2.2,35.1778
2.4,32.6768
2.6,34.6308
2.8,34.3467
3.0,33.9191
3.2,35.2645
3.4,34.0694
3.6,33.6141
3.8,33.6368
4.0,33.7172
4.2,35.4185
4.4,34.2545
4.6,32.6974
4.8,31.6918
5.0,35.0829
5.2,32.3567
5.4,33.4771
5.6,34.4811
5.8,34.7028
6.0,35.9496
6.2,33.4363
6.4,31.1459
6.6,33.9445
6.8,34.4837
7.0,36.7804
7.2,31.9322
