freq, val
0.25,-10.488994067162649
0.5,-15.889562466298512
0.75,-14.704693155418607
1.0,-15.33567183958991
1.25,-17.805380808359356
1.5,-13.978569428698622
1.75,-16.56667482326419
2.0,-18.862970778538852
2.25,-18.18777355779605
2.5,-15.470926356442735
2.75,-13.705424182419183
3.0,-11.595697963200786
3.25,-16.325891204600477
3.5,-19.8967944258841
3.75,-18.89379681801124
4.0,-20.414949955831535
4.25,-22.31736871175091
4.5,-20.82822918663135
4.75,-22.048256103067697
5.0,-21.102759442503878
5.25,-19.34796951530775
5.5,-20.247083734046498
5.75,-21.59666347543395
6.0,-24.275580990167093
6.25,-24.16175367207895
6.5,-22.941147441573293
6.75,-22.443462892571816
7.0,-24.464531719644576
7.25,-25.42551552956807
7.5,-20.938462054502583
7.75,-9.414576188282968
