freq, val
0.25,-6.172721887822887
0.5,-11.962249414612998
0.75,-10.197189236451194
1.0,-11.068914714337323
1.25,-13.855485561347049
1.5,-12.183265046125225
1.75,-14.420863408453515
2.0,-14.666270859072881
2.25,-12.821193684778024
2.5,-12.30045721060896
2.75,-11.502663195389582
3.0,-8.292622263863866
3.25,-10.795132748378638
3.5,-11.420950288029953
3.75,-10.591701149407754
4.0,-11.736876794289667
4.25,-11.902100660992566
4.5,-10.664559480864206
4.75,-10.440109970625524
5.0,-9.265127577966544
5.25,-8.723094623375708
5.5,-7.77372971200116
5.75,-8.619949142089627
6.0,-9.990732856320333
6.25,-9.341460889926719
6.5,-10.232994960511848
6.75,-9.250452586312656
7.0,-10.46773447450173
7.25,-11.967830501838968
7.5,-11.373229589809
7.75,-8.274710867193878
