freq,val
-15,19.588723527032915
-12,17.40278689271436
-9,14.661540050378276
-6,11.978758028607562
-3,9.726447348818313
0,7.992898495949827
3,6.728159873694248
6,5.844372856488883
9,5.243871075412285
12,4.82226905971052
15,4.483443713786784
