freq, val
0.25,4.009520739976881e-18
0.5,5.53581205324201e-20
0.75,7.767129809447339e-21
1.0,4.129885486230043e-21
1.25,1.0238931140384045e-21
1.5,6.452483624341619e-22
1.75,1.7412508419225427e-22
2.0,7.6978037613835e-22
2.25,4.036268301164592e-21
2.5,4.944935996229285e-21
2.75,5.008587509654883e-22
3.0,1.5246500509764602e-22
3.25,4.321527825287718e-22
3.5,1.5726862555746869e-21
3.75,2.734857501061667e-21
4.0,1.709362106591575e-22
4.25,2.9321302733582335e-23
4.5,1.065425209258522e-22
4.75,2.949852403384135e-23
5.0,1.0368959998465289e-23
5.25,1.2730965813579464e-23
5.5,1.3230177101854144e-23
5.75,6.488232370749371e-24
6.0,9.201957171616172e-24
6.25,3.8398110346546574e-24
6.5,7.186678209102768e-24
6.75,9.800135180746845e-24
7.0,7.768705954512232e-23
7.25,1.189199618396825e-22
7.5,6.556448120339057e-23
7.75,1.8593522803283553e-22
