freq, val
0.25,5.261098760425316e-20
0.5,1.1394310909383768e-20
0.75,1.2386020808992556e-21
1.0,3.3949887010967385e-22
1.25,3.440438166328588e-23
1.5,2.206053740688941e-22
1.75,1.06935070206593e-22
2.0,4.1031140346417556e-22
2.25,2.1743756070003623e-21
2.5,1.572480503573924e-22
2.75,9.914172276006793e-23
3.0,3.3672460553369257e-23
3.25,1.002108518689416e-22
3.5,6.177605258551039e-23
3.75,1.049410953497212e-21
4.0,1.2286465142252777e-22
4.25,2.9341262705899737e-23
4.5,4.539057639285186e-23
4.75,1.4202876706177115e-23
5.0,7.602777151298795e-24
5.25,6.192058747116389e-24
5.5,5.9551120460565095e-24
5.75,5.2216946345501726e-24
6.0,4.2155413839503295e-24
6.25,1.5367971829156052e-24
6.5,7.361983626526109e-24
6.75,7.583460918832906e-24
7.0,8.661062273355794e-23
7.25,1.0442969736774585e-22
7.5,6.133223708169745e-23
7.75,1.6277212495597316e-22
