time,val
0.0,-6.0817
0.2,-5.5643
0.4,-6.1275
0.6,-5.9935
0.8,-5.6314
1.0,-4.2044
1.2,-4.0508
1.4,-5.1430
1.6,-5.3208
1.8,-5.3047
2.0,-4.9530
2.2,-5.0828
2.4,-5.1223
2.6,-4.3401
2.8,-3.5484
3.0,-5.4824
3.2,-4.6515
3.4,-5.4053
3.6,-4.8902
3.8,-5.1172
4.0,-4.8649
4.2,-4.7707
4.4,-5.2796
4.6,-5.7203
4.8,-5.7627
5.0,-5.6980
5.2,-5.6452
5.4,-5.3803
5.6,-5.4469
5.8,-5.4369
6.0,-6.3929
6.2,-5.2064
6.4,-6.0345
6.6,-5.6928
6.8,-5.8525
7.0,-5.3622
7.2,-4.9122
