freq, val
0.25,-13.549982162098805
0.5,-7.953822414927404
0.75,-4.747026945519941
1.0,-3.0959717549544825
1.25,-1.5116039314016767
1.5,0.6011677543852061
1.75,-0.1730871719102831
2.0,2.111529470965933
2.25,0.3162813316957477
2.5,2.135917990746679
2.75,1.2299825876106782
3.0,1.946362001063806
3.25,6.155472744418864
3.5,2.5713112035709096
3.75,4.883646166649199
4.0,3.2877608753340466
4.25,3.6471759759638123
4.5,3.7969978609972985
4.75,2.661441260303779
5.0,3.748142286821141
5.25,2.3392094490151587
5.5,4.087406150108573
5.75,2.851863378453962
6.0,3.1399981756451623
6.25,2.760168224248897
6.5,2.372538377424494
6.75,3.647910310466723
7.0,3.0539813432774303
7.25,4.13158210060366
7.5,2.3391476347554994
7.75,1.6457381838995389
