freq, val
0.25,1.0994917029857073e-18
0.5,2.9998984169882923e-20
0.75,3.0533125020986457e-21
1.0,1.2252950841449032e-21
1.25,2.566429159810061e-22
1.5,2.008499443836245e-22
1.75,6.302829811081332e-23
2.0,3.315327917275019e-22
2.25,3.834830181727434e-21
2.5,3.1735059387563763e-21
2.75,4.247327532374816e-22
3.0,6.603868327227734e-23
3.25,2.0713285804146426e-22
3.5,9.748171403039578e-22
3.75,1.9029448796841582e-21
4.0,1.4508482070485486e-22
4.25,6.654032102371631e-23
4.5,7.123332193063747e-23
4.75,2.1080081318802762e-23
5.0,7.668689515516049e-24
5.25,9.769802545157158e-24
5.5,1.0338541222326668e-23
5.75,6.107975399289133e-24
6.0,6.921188683465434e-24
6.25,2.9872644381475123e-24
6.5,9.269459163945448e-24
6.75,8.639741111747998e-24
7.0,8.409101724040914e-23
7.25,1.1498322991962507e-22
7.5,6.163800193731215e-23
7.75,1.7146373549634777e-22
