freq, val
0.25,5.768135804579716e-30
0.5,7.594661093951112e-31
0.75,3.3600418199873893e-31
1.0,1.4658797642176043e-31
1.25,2.9940246263271045e-32
1.5,1.1728189327504587e-31
1.75,5.679531740628618e-32
2.0,5.589264919913385e-32
2.25,3.5412783440585506e-31
2.5,2.9434146627509136e-31
2.75,3.6969166526470775e-31
3.0,4.7962877852533625e-31
3.25,6.402754100115365e-32
3.5,5.994054700714355e-31
3.75,2.032254762447191e-31
4.0,4.549900888542793e-31
4.25,1.0612138265915662e-30
4.5,5.427270583283231e-31
4.75,4.35567112516402e-31
5.0,2.319764785329755e-31
5.25,1.2083070478869475e-31
5.5,2.2196342609062893e-32
5.75,2.862975109412643e-31
6.0,2.936192425459461e-31
6.25,1.9431440745680306e-31
6.5,7.249521298997621e-32
6.75,2.845962728237221e-31
7.0,1.4239935030539836e-31
7.25,5.688597917739075e-32
7.5,4.6679473615250845e-31
7.75,1.2621057745050556e-31
