freq, val
0.25,3.857309866213147e-15
0.5,3.857309866213147e-15
0.75,5.785964799319719e-15
1.0,5.785964799319719e-15
1.25,2.8929823996598604e-15
1.5,5.785964799319719e-15
1.75,6.750292265873005e-15
2.0,4.2430408528344423e-14
2.25,4.821637332766433e-15
2.5,2.8929823996598604e-15
2.75,4.821637332766433e-15
3.0,3.857309866213147e-15
3.25,3.857309866213147e-15
3.5,3.857309866213147e-15
3.75,4.821637332766433e-15
4.0,6.750292265873005e-15
4.25,7.714619732426289e-15
4.5,3.857309866213147e-15
4.75,-1.446491199829933e-14
5.0,5.785964799319719e-15
5.25,5.689532052664356e-14
5.5,9.64327466553287e-16
5.75,1.928654933106574e-15
6.0,3.857309866213147e-15
6.25,5.785964799319719e-15
6.5,4.821637332766433e-15
6.75,4.821637332766433e-15
7.0,5.785964799319719e-15
7.25,5.785964799319719e-15
7.5,4.821637332766433e-15
7.75,6.750292265873005e-15
