freq, val
0.25,4.0083583495336493e-29
0.5,4.077237574215878e-30
0.75,2.8038686760730916e-31
1.0,4.450910189328473e-31
1.25,1.856538543684201e-31
1.5,4.581226211491633e-31
1.75,6.339929777752253e-31
2.0,4.561025668089977e-31
2.25,3.713866398787625e-31
2.5,2.7114597041118447e-31
2.75,4.799605670204548e-31
3.0,7.955053635291478e-32
3.25,1.8906627098440454e-30
3.5,3.2430488162040014e-31
3.75,1.1896391432844985e-31
4.0,7.5213201939709405e-31
4.25,5.778358425966012e-31
4.5,2.402518866945839e-31
4.75,2.2989986240312465e-31
5.0,2.1631938139249405e-31
5.25,3.416643163371777e-31
5.5,8.519030120672873e-32
5.75,2.312159145317893e-31
6.0,2.210325599508418e-31
6.25,5.726868489220709e-32
6.5,5.151210970803544e-32
6.75,2.0336415888811427e-31
7.0,8.693647768963982e-32
7.25,2.1514443038128288e-31
7.5,6.39375435981133e-31
7.75,1.869761050819284e-31
