time,val
0.0,-6.00962242124544e-05
0.2,-7.819933166066634e-05
0.4,-0.00064869668015937
0.6,-2.5012907047740025e-05
0.8,-0.00030354696889463355
1.0,-4.194317522239393e-05
1.2,-7.472310543500092e-05
1.4,-0.004499600987787234
1.6,-7.118209154949993e-05
1.8,-0.00019859541330326933
2.0,-0.0005147635490384784
2.2,-0.00036939630986117564
2.4,-0.006432175475118542
2.6,-0.000967989637205745
2.8,-0.00045490196640862317
3.0,-4.279042631990115e-05
3.2,-0.0002460841497549068
3.4,-0.0007929516810698421
3.6,1.225341035672575e-06
3.8,-7.964515287702013e-05
4.0,-0.0004913760936113371
4.2,-0.006438764492224815
4.4,-7.920705274303307e-05
4.6,-0.0024444859526793683
4.8,-9.995463873060218e-05
5.0,-0.0005831074992073523
5.2,-0.0002263072534856912
5.4,-0.0002232224093315808
5.6,-0.007657816143873554
5.8,-0.00019354917288882812
6.0,-1.8234953896237825e-05
6.2,-0.00012111442655058388
6.4,-0.00022436660351835455
6.6,-6.207973336668929e-05
6.8,-6.960056898181948e-05
7.0,-0.00012395394858612908
7.2,-0.0013061551466424185
7.4,-0.008553969477254078
