time,val
0.0,14.537520776955372
0.1,12.987070017014346
0.2,13.35853844552489
0.3,10.331854011019274
0.4,12.577797896003913
0.5,12.3152274863326
0.6,11.63770754619992
0.7,12.785498840071048
0.8,12.478095828253329
0.9,14.678138034262172
1.0,14.118319611660944
1.1,13.765691502703385
1.2,14.705091205356215
1.3,11.898121450413226
1.4,13.630842503047651
1.5,14.123177434502407
1.6,13.329375607774809
1.7,14.543504432912869
1.8,13.19840932805091
1.9,14.35696096113931
2.0,13.969167365332755
2.1,14.88242269921538
2.2,16.51011573062949
2.3,15.494622571551385
2.4,16.09051894919094
2.5,15.48309131705922
2.6,15.76598044725008
2.7,14.035552972155516
2.8,11.999050528682691
2.9,10.08141626876229
3.0,7.904120514939771
3.1,9.71839600210952
3.2,10.814164067181007
3.3,12.742318079340189
3.4,11.889022590311866
3.5,9.703535580732378
3.6,8.348700026790635
3.7,8.079708656309636
3.8,11.775203485770069
3.9,13.982310422809087
4.0,13.379373748914157
4.1,12.475277617300492
4.2,10.924564981858273
4.3,12.305748620098704
4.4,12.73874120497463
4.5,11.26855383127829
4.6,12.4680205440887
4.7,11.851921094769738
4.8,13.147130680422485
4.9,12.389124282298031
5.0,11.189345071373364
5.1,13.577830744118828
5.2,15.433463830580527
5.3,18.455043795211473
5.4,17.755512191968023
5.5,15.126760340840274
5.6,14.360384521351698
5.7,13.058761317759906
5.8,14.93549107334379
5.9,14.439028353087672
6.0,11.698044437362869
6.1,10.819803705391585
6.2,9.963500185734096
6.3,12.538561432117021
6.4,12.942122818082925
6.5,12.677525635109994
6.6,13.119664104035252
6.7,14.140613489902243
6.8,15.641936590680343
6.9,15.147882838151276
7.0,15.674705637578548
7.1,16.67725862900688
7.2,17.438752912473635
7.3,19.248576922899836
7.4,19.094111013600383
7.5,16.685133160614342
