freq, val
0.25,1.5552477202026846e-27
0.5,6.283090575237643e-28
0.75,1.5081479532179417e-29
1.0,9.709232072701466e-30
1.25,1.6804824815499154e-30
1.5,1.456905055778805e-30
1.75,5.140017408044061e-31
2.0,4.118491481201854e-30
2.25,1.0672821143712506e-30
2.5,1.0612529244175049e-30
2.75,3.7289768699168017e-31
3.0,6.744433575337706e-30
3.25,1.4885625292396705e-29
3.5,4.3456138655969366e-30
3.75,1.4589860572691095e-30
4.0,4.37670475997254e-31
4.25,3.690597285521284e-30
4.5,2.877806338724354e-31
4.75,3.2113795771936637e-31
5.0,3.0605137111386734e-31
5.25,9.51572752656506e-32
5.5,1.3275995820442496e-31
5.75,1.1233900607890636e-31
6.0,1.767884223368225e-31
6.25,7.523966316072803e-32
6.5,6.911199605433596e-32
6.75,1.1001874807312085e-31
7.0,1.9253346528360512e-31
7.25,3.4426305470292655e-31
7.5,4.758611780716287e-31
7.75,8.82568257522656e-32
