freq, val
0.25,2.6036841596938673e-14
0.5,5.785964799319719e-15
0.75,4.821637332766433e-15
1.0,4.821637332766433e-15
1.25,2.8929823996598604e-15
1.5,2.8929823996598604e-15
1.75,2.8929823996598604e-15
2.0,5.785964799319719e-15
2.25,5.785964799319719e-15
2.5,2.8929823996598604e-15
2.75,4.821637332766433e-15
3.0,6.750292265873005e-15
3.25,5.785964799319719e-15
3.5,2.8929823996598604e-15
3.75,1.928654933106574e-15
4.0,4.821637332766433e-15
4.25,6.750292265873005e-15
4.5,8.678947198979575e-15
4.75,1.832222186451242e-14
5.0,1.0607602132086145e-14
5.25,-1.3982748265022685e-14
5.5,-1.446491199829931e-15
5.75,2.8929823996598604e-15
6.0,3.857309866213147e-15
6.25,3.857309866213147e-15
6.5,6.750292265873005e-15
6.75,2.8929823996598604e-15
7.0,3.857309866213147e-15
7.25,4.821637332766433e-15
7.5,3.857309866213147e-15
7.75,1.4464911998299284e-14
