time,val
0.0,3.7113635284901804e-21
0.1,3.7113635284901804e-21
0.2,3.7113635284901804e-21
0.3,3.7113635284901804e-21
0.4,3.7113635284901804e-21
0.5,3.7113635284901804e-21
0.6,3.7113635284901804e-21
0.7,3.7113635284901804e-21
0.8,3.7113635284901804e-21
0.9,3.7113635284901804e-21
1.0,3.7113635284901804e-21
1.1,3.7113635284901804e-21
1.2,3.7113635284901804e-21
1.3,3.7113635284901804e-21
1.4,3.7113635284901804e-21
1.5,3.7113635284901804e-21
1.6,3.7113635284901804e-21
1.7,3.7113635284901804e-21
1.8,3.7113635284901804e-21
1.9,3.7113635284901804e-21
2.0,3.7113635284901804e-21
2.1,3.7113635284901804e-21
2.2,3.7113635284901804e-21
2.3,3.7113635284901804e-21
2.4,3.7113635284901804e-21
2.5,3.7113635284901804e-21
2.6,3.7113635284901804e-21
2.7,3.7113635284901804e-21
2.8,3.7113635284901804e-21
2.9,3.7113635284901804e-21
3.0,3.7113635284901804e-21
3.1,3.7113635284901804e-21
3.2,3.7113635284901804e-21
3.3,3.7113635284901804e-21
3.4,3.7113635284901804e-21
3.5,3.7113635284901804e-21
3.6,3.7113635284901804e-21
3.7,3.7113635284901804e-21
3.8,3.7113635284901804e-21
3.9,3.7113635284901804e-21
4.0,3.7113635284901804e-21
4.1,3.7113635284901804e-21
4.2,3.7113635284901804e-21
4.3,3.7113635284901804e-21
4.4,3.7113635284901804e-21
4.5,3.7113635284901804e-21
4.6,3.7113635284901804e-21
4.7,3.7113635284901804e-21
4.8,3.7113635284901804e-21
4.9,3.7113635284901804e-21
5.0,3.7113635284901804e-21
5.1,3.7113635284901804e-21
5.2,3.7113635284901804e-21
5.3,3.7113635284901804e-21
5.4,3.7113635284901804e-21
5.5,3.7113635284901804e-21
5.6,3.7113635284901804e-21
5.7,3.7113635284901804e-21
5.8,3.7113635284901804e-21
5.9,3.7113635284901804e-21
6.0,3.7113635284901804e-21
6.1,3.7113635284901804e-21
6.2,3.7113635284901804e-21
6.3,3.7113635284901804e-21
6.4,3.7113635284901804e-21
6.5,3.7113635284901804e-21
6.6,3.7113635284901804e-21
6.7,3.7113635284901804e-21
6.8,3.7113635284901804e-21
6.9,3.7113635284901804e-21
7.0,3.7113635284901804e-21
7.1,3.7113635284901804e-21
7.2,3.7113635284901804e-21
7.3,3.7113635284901804e-21
7.4,3.7113635284901804e-21
7.5,3.7113635284901804e-21
