freq, val
0.25,-18.20629569825193
0.5,-12.172062740701488
0.75,-9.822798171479409
1.0,-17.43005303747117
1.25,-7.207266737196619
1.5,-10.076616124881406
1.75,-8.921683565827209
2.0,-12.011344755051228
2.25,-8.092208525993325
2.5,-8.22595210034455
2.75,-5.754600836578105
3.0,-5.552399070918737
3.25,-5.941166950052201
3.5,-5.929941646580335
3.75,-7.367399313634348
4.0,-8.620942773473995
4.25,-9.47756323657149
4.5,-12.999065499469173
4.75,-11.029299651940828
5.0,-13.15108144958642
5.25,-10.000516331848138
5.5,-12.794776515222736
5.75,-12.909612431525094
6.0,-10.858139548153314
6.25,-11.50152325187797
6.5,-10.266840881499293
6.75,-13.407615632115155
7.0,-9.983107973465815
7.25,-12.774617615623923
7.5,-13.139921641415873
7.75,-14.858000541187504
