freq, val
0.25,-2.749800188559931
0.5,-1.1569956476487648
0.75,1.1215476753266664
1.0,1.8754900150980873
1.25,2.467908994253669
1.5,4.690223988422599
1.75,3.7260395855021207
2.0,4.937588188013562
2.25,3.62105624063845
2.5,5.435375492198304
2.75,3.1324734112018553
3.0,3.735476290943893
3.25,4.6436937638277955
3.5,3.8924245105896955
3.75,4.4540881591106
4.0,6.334240884025844
4.25,9.025086246740901
4.5,9.316527333825388
4.75,4.610609579142219
5.0,4.894328235005459
5.25,5.300729620140111
5.5,3.7260306142577138
5.75,2.9508007846732114
6.0,5.16584460740892
6.25,6.128307650390571
6.5,6.045259210521059
6.75,5.418171331504684
7.0,5.682394783195627
7.25,6.2032834687246785
7.5,5.406837647213235
7.75,5.374199357461304
