time,val
0.0,3.446209095945963e-26
0.1,3.446209095945963e-26
0.2,6.636306200169765e-26
0.3,6.636306200169765e-26
0.4,2.6437216240781686e-26
0.5,2.6437216240781686e-26
0.6,9.31509333759438e-26
0.7,9.31509333759438e-26
0.8,3.784616123488578e-26
0.9,3.784616123488578e-26
1.0,2.2627506178716906e-25
1.1,2.2627506178716906e-25
1.2,6.527426557445613e-26
1.3,6.527426557445613e-26
1.4,1.4494742840720243e-25
1.5,1.4494742840720243e-25
1.6,7.345274203514585e-26
1.7,7.345274203514585e-26
1.8,1.9523280557756533e-26
1.9,1.9523280557756533e-26
2.0,5.992687242885606e-26
2.1,5.992687242885606e-26
2.2,6.936456020436483e-26
2.3,6.936456020436483e-26
2.4,2.4373727496013205e-26
2.5,2.4373727496013205e-26
2.6,1.3771616787625489e-27
2.7,1.3771616787625489e-27
2.8,1.7493971947931605e-26
2.9,1.7493971947931605e-26
3.0,1.8454531376649256e-26
3.1,1.8454531376649256e-26
3.2,4.645190896916508e-26
3.3,4.645190896916508e-26
3.4,6.960928288205057e-26
3.5,6.960928288205057e-26
3.6,8.634787850609292e-26
3.7,8.634787850609292e-26
3.8,1.4911024402152645e-25
3.9,1.4911024402152645e-25
4.0,8.198844682155469e-26
4.1,8.198844682155469e-26
4.2,8.954581854839287e-26
4.3,8.954581854839287e-26
4.4,2.4859979288419215e-26
4.5,2.4859979288419215e-26
4.6,6.560495935103968e-26
4.7,6.560495935103968e-26
4.8,1.9308264428013322e-26
4.9,1.9308264428013322e-26
5.0,2.719611921303238e-26
5.1,2.719611921303238e-26
5.2,2.687344670275316e-26
5.3,2.687344670275316e-26
5.4,1.0448244663348625e-26
5.5,1.0448244663348625e-26
5.6,1.4813934237548897e-26
5.7,1.4813934237548897e-26
5.8,1.876814331790331e-26
5.9,1.876814331790331e-26
6.0,3.261576487079582e-26
6.1,3.261576487079582e-26
6.2,3.91495208581361e-26
6.3,3.91495208581361e-26
6.4,2.422993184751941e-26
6.5,2.422993184751941e-26
6.6,6.543696035723163e-26
6.7,6.543696035723163e-26
6.8,4.375092861230767e-26
6.9,4.375092861230767e-26
7.0,2.6790206749273248e-27
7.1,2.6790206749273248e-27
7.2,1.1667924715083705e-27
7.3,1.1667924715083705e-27
7.4,1.2995860246783831e-27
7.5,1.2995860246783831e-27
7.6,3.0565892248862604e-28
7.7,3.0565892248862604e-28
