time,val
0.0,-12.7253
0.1,-10.1567
0.2,-10.8084
0.3,-10.8477
0.4,-11.0558
0.5,-10.8356
0.6,-10.1049
0.7,-12.0462
0.8,-10.7031
0.9,-10.4403
1.0,-9.9038
1.1,-10.3575
1.2,-10.3567
1.3,-9.6315
1.4,-11.0697
1.5,-11.9098
1.6,-11.1794
1.7,-10.9413
1.8,-11.1950
1.9,-11.1316
2.0,-10.8262
2.1,-9.9661
2.2,-11.1320
2.3,-10.4278
2.4,-10.9819
2.5,-8.8640
2.6,-9.8113
2.7,-8.9596
2.8,-8.4538
2.9,-9.7523
3.0,-10.5864
3.1,-10.1361
3.2,-9.9576
3.3,-9.3519
3.4,-9.8217
3.5,-9.5785
3.6,-9.8984
3.7,-9.9728
3.8,-9.7234
3.9,-9.9534
4.0,-7.6827
4.1,-7.5556
4.2,-6.8092
4.3,-6.5806
4.4,-6.8122
4.5,-8.7779
4.6,-9.2813
4.7,-8.9368
4.8,-8.9216
4.9,-8.8644
5.0,-8.4518
5.1,-9.1354
5.2,-9.2106
5.3,-9.4448
5.4,-9.2406
5.5,-8.5950
5.6,-7.4602
5.7,-7.5826
5.8,-7.4047
5.9,-7.5406
6.0,-9.5242
6.1,-10.3588
6.2,-9.5370
6.3,-9.7199
6.4,-10.2449
6.5,-10.7519
6.6,-10.6630
6.7,-10.5124
6.8,-10.3589
6.9,-10.5718
7.0,-10.4089
7.1,-9.7813
7.2,-9.4577
7.3,-9.9943
7.4,-9.0507
7.5,-11.2402
