freq, val
0.25,2.6941468309132206e-28
0.5,2.4811883868870386e-29
0.75,2.8613476246978505e-30
1.0,1.0822751133054044e-30
1.25,3.7141558977507843e-31
1.5,5.442294055792454e-31
1.75,1.7728514252695253e-30
2.0,8.621746384373526e-31
2.25,4.8028792195408775e-31
2.5,1.4017369144161329e-30
2.75,9.974452724855658e-31
3.0,5.755884190128837e-31
3.25,1.2373477977810113e-30
3.5,6.170055397853245e-31
3.75,1.3690473009676666e-31
4.0,9.716470426619012e-32
4.25,6.960185990222779e-31
4.5,4.1523406254682215e-32
4.75,2.0773080380160724e-31
5.0,2.2494760233051266e-31
5.25,5.953269895865665e-32
5.5,1.0165131383055998e-31
5.75,1.2769478920098644e-31
6.0,1.5899782548399887e-31
6.25,3.1722717385088813e-31
6.5,2.513787478389824e-31
6.75,4.517627307558599e-31
7.0,2.099092987361698e-31
7.25,3.4866401862825074e-31
7.5,1.1399543675458709e-31
7.75,1.9663744732193678e-31
