freq, val
0.25,5.027253601611784e-28
0.5,6.607172304412627e-29
0.75,1.0660686905224308e-29
1.0,3.4212740836440706e-30
1.25,1.696138988736919e-30
1.5,7.653327929159124e-31
1.75,2.131900382717239e-31
2.0,1.8849718342366008e-30
2.25,5.3211981631816e-31
2.5,5.289237477648794e-30
2.75,2.1412111249366426e-30
3.0,4.0562396049464206e-30
3.25,1.5109907452814363e-30
3.5,2.3566004614738372e-30
3.75,4.300992544076084e-31
4.0,2.484449628259534e-32
4.25,3.967843669869792e-31
4.5,3.5084410553174704e-33
4.75,2.6324609110226267e-31
5.0,1.719088268085429e-31
5.25,2.405110002956544e-31
5.5,1.4437282819187886e-31
5.75,1.0568139334419875e-31
6.0,1.7302554620374926e-31
6.25,1.431471505290118e-31
6.5,6.917940360238951e-32
6.75,2.0922821433336833e-31
7.0,2.96121865422929e-31
7.25,2.685901900442439e-31
7.5,1.081521118052622e-31
7.75,5.258591218987317e-32
