time,val
0.0,30.320986177179368
0.1,27.95488330808321
0.2,28.51637230457101
0.3,26.314973618427103
0.4,29.825157174567693
0.5,28.631873394992667
0.6,26.87171460061688
0.7,30.42344784294214
0.8,26.609580169817143
0.9,29.26895176743001
1.0,27.999154208195314
1.1,27.71031412102949
1.2,30.296317697926675
1.3,27.482295625179567
1.4,29.40572435124247
1.5,28.945956964520217
1.6,26.46676442613908
1.7,29.142416034234557
1.8,26.785515253753328
1.9,28.88889312902013
2.0,28.069306991296944
2.1,27.770019193481524
2.2,27.992070696924788
2.3,25.559968769356047
2.4,30.060246146768502
2.5,29.143148404203906
2.6,31.101749547003145
2.7,31.60558120356436
2.8,28.77708608541417
2.9,31.178274911540864
3.0,27.20644747992229
3.1,27.779373014597756
3.2,26.178417051959592
3.3,27.0614573054173
3.4,28.653876969131097
3.5,26.257283196060712
3.6,26.727194928025977
3.7,26.002182240548848
3.8,27.318605551667513
3.9,28.86141732923063
4.0,26.697682539398397
4.1,26.683647945943157
4.2,27.660280731742134
4.3,29.012333544999326
4.4,31.4321389477853
4.5,26.02174913222621
4.6,29.384278574677268
4.7,28.362381301281687
4.8,30.02215083291532
4.9,30.648289893157234
5.0,26.389834723596675
5.1,29.69389213071906
5.2,29.335570534066232
5.3,27.94984581753277
5.4,28.93164101640487
5.5,24.132049138660918
5.6,30.074964401996912
5.7,30.23870323295553
5.8,30.06813713512408
5.9,32.23813647022443
6.0,24.286703251874314
6.1,29.087827535283843
6.2,27.236617278781154
6.3,30.32551264742125
6.4,30.204113296769485
6.5,25.1213784906359
6.6,30.53168212454963
6.7,28.530675069785634
6.8,29.34853966321883
6.9,28.095130060198713
7.0,27.993775274363916
7.1,30.113410208752974
7.2,29.208254289907515
7.3,31.241167460326672
7.4,31.196194303992915
7.5,27.62066294663967
7.6,29.94905655029119
7.7,27.85046013215012
