freq, val
0.25,32.91855765587607
0.5,34.08690533931012
0.75,39.33904480577914
1.0,47.89327906114234
1.25,50.37788144580006
1.5,52.95859270045406
1.75,52.549087870007476
2.0,58.64763962420969
2.25,61.03107517270694
2.5,56.047034012454525
2.75,58.79791190845935
3.0,65.15911243972047
3.25,67.72557433497789
3.5,71.01952074333332
3.75,72.94766965265961
4.0,74.1781162408705
4.25,77.08893741862423
4.5,78.70783589154063
4.75,78.39700307359396
5.0,78.49592867695338
5.25,76.67364392978898
5.5,76.04444442219811
5.75,78.93064334087035
6.0,81.25315721507427
6.25,81.94676809581976
6.5,74.83228952929626
6.75,73.86505950938744
7.0,76.3472890229232
7.25,77.17162388959734
7.5,75.64295187535912
7.75,58.38946741094013
