freq, val
0.25,2.4883079729250833e-28
0.5,3.368066286744398e-30
0.75,1.762423198328548e-30
1.0,6.202948010457711e-31
1.25,3.873696748595043e-31
1.5,1.520833025633605e-31
1.75,8.143429086940594e-31
2.0,5.650885677142622e-31
2.25,2.440244660263836e-31
2.5,5.757172970317186e-31
2.75,4.6742763220989095e-31
3.0,4.452055995751084e-31
3.25,7.073298709086188e-31
3.5,1.849396519953681e-31
3.75,3.164820325119363e-31
4.0,1.2352210272255257e-31
4.25,6.8977938847327336e-31
4.5,2.0750950469945316e-31
4.75,6.281741501943036e-32
5.0,4.699732445945611e-31
5.25,1.661498541215808e-31
5.5,1.2062741218345388e-31
5.75,1.2976844634542515e-32
6.0,9.440266610738101e-32
6.25,1.4137484245904199e-31
6.5,8.133844131795426e-32
6.75,7.8366891907926785e-31
7.0,7.075866615678704e-32
7.25,1.496236918201215e-31
7.5,1.8410463653568356e-31
7.75,1.483299112732464e-31
