freq, val
0.25,-9.13266327200251e-12
0.5,6.803330276528112e-12
0.75,-3.2738917489485336e-13
1.0,4.8312806074317e-13
1.25,2.0925906024205825e-13
1.5,1.1764795091949944e-13
1.75,-9.884356532171306e-14
2.0,-3.037631519642865e-14
2.25,1.4464911998299284e-14
2.5,-3.7126607462301717e-14
2.75,4.821637332766433e-15
3.0,9.64327466553286e-15
3.25,9.64327466553286e-15
3.5,4.821637332766433e-15
3.75,3.857309866213147e-15
4.0,4.821637332766433e-15
4.25,4.821637332766433e-15
4.5,4.821637332766433e-15
4.75,7.714619732426289e-15
5.0,3.857309866213147e-15
5.25,5.785964799319719e-15
5.5,2.8929823996598604e-15
5.75,5.785964799319719e-15
6.0,6.750292265873005e-15
6.25,2.8929823996598604e-15
6.5,5.785964799319719e-15
6.75,5.785964799319719e-15
7.0,5.785964799319719e-15
7.25,5.785964799319719e-15
7.5,2.8929823996598604e-15
7.75,3.857309866213147e-15
