time,val
0.0,-0.2229
0.2,0.4388
0.4,0.0182
0.6,-0.0181
0.8,-0.4483
1.0,0.1936
1.2,0.2311
1.4,-0.1382
1.6,0.1615
1.8,-0.0113
2.0,-0.1632
2.2,0.1082
2.4,-0.0670
2.6,0.5192
2.8,0.4614
3.0,0.0467
3.2,0.1664
3.4,0.1846
3.6,0.3963
3.8,0.2395
4.0,0.3980
4.2,0.6310
4.4,0.1876
4.6,0.1081
4.8,-0.0530
5.0,0.1426
5.2,-0.1534
5.4,0.3989
5.6,-0.0176
5.8,0.2745
6.0,0.3192
6.2,0.2901
6.4,0.1571
6.6,-0.0157
6.8,0.3333
7.0,1.0730
7.2,1.1191
