freq,ang,val
4.0,-180.0,0.0
4.15,-180.0,0.0
4.3,-180.0,0.0
4.46,-180.0,0.0
4.63,-180.0,0.0
4.8,-180.0,0.0
4.98,-180.0,0.0
5.16,-180.0,0.0
5.36,-180.0,0.0
5.55,-180.0,0.0
5.76,-180.0,0.0
5.98,-180.0,0.0
6.2,-180.0,0.0
6.43,-180.0,0.0
6.67,-180.0,0.0
6.91,-180.0,0.0
7.17,-180.0,0.0
7.44,-180.0,0.0
7.71,-180.0,0.0
8.0,-180.0,0.0
4.0,-177.0,-0.32
4.15,-177.0,-0.35
4.3,-177.0,-0.38
4.46,-177.0,-0.41
4.63,-177.0,-0.44
4.8,-177.0,-0.48
4.98,-177.0,-0.51
5.16,-177.0,-0.55
5.36,-177.0,-0.59
5.55,-177.0,-0.63
5.76,-177.0,-0.67
5.98,-177.0,-0.72
6.2,-177.0,-0.76
6.43,-177.0,-0.81
6.67,-177.0,-0.86
6.91,-177.0,-0.92
7.17,-177.0,-0.98
7.44,-177.0,-1.04
7.71,-177.0,-1.1
8.0,-177.0,-1.16
4.0,-174.0,-1.88
4.15,-174.0,-1.98
4.3,-174.0,-2.09
4.46,-174.0,-2.2
4.63,-174.0,-2.32
4.8,-174.0,-2.44
4.98,-174.0,-2.57
5.16,-174.0,-2.71
5.36,-174.0,-2.85
5.55,-174.0,-3.0
5.76,-174.0,-3.15
5.98,-174.0,-3.32
6.2,-174.0,-3.49
6.43,-174.0,-3.67
6.67,-174.0,-3.86
6.91,-174.0,-4.06
7.17,-174.0,-4.28
7.44,-174.0,-4.5
7.71,-174.0,-4.73
8.0,-174.0,-4.98
4.0,-171.0,-4.76
4.15,-171.0,-4.99
4.3,-171.0,-5.23
4.46,-171.0,-5.49
4.63,-171.0,-5.75
4.8,-171.0,-6.02
4.98,-171.0,-6.31
5.16,-171.0,-6.62
5.36,-171.0,-6.93
5.55,-171.0,-7.27
5.76,-171.0,-7.61
5.98,-171.0,-7.98
6.2,-171.0,-8.36
6.43,-171.0,-8.77
6.67,-171.0,-9.19
6.91,-171.0,-9.64
7.17,-171.0,-10.12
7.44,-171.0,-10.62
7.71,-171.0,-11.15
8.0,-171.0,-11.71
4.0,-168.0,-9.22
4.15,-168.0,-9.63
4.3,-168.0,-10.07
4.46,-168.0,-10.53
4.63,-168.0,-11.01
4.8,-168.0,-11.51
4.98,-168.0,-12.04
5.16,-168.0,-12.59
5.36,-168.0,-13.17
5.55,-168.0,-13.77
5.76,-168.0,-14.41
5.98,-168.0,-15.07
6.2,-168.0,-15.77
6.43,-168.0,-16.51
6.67,-168.0,-17.29
6.91,-168.0,-18.1
7.17,-168.0,-18.97
7.44,-168.0,-19.89
7.71,-168.0,-20.86
8.0,-168.0,-21.91
4.0,-165.0,-15.75
4.15,-165.0,-16.44
4.3,-165.0,-17.17
4.46,-165.0,-17.92
4.63,-165.0,-18.72
4.8,-165.0,-19.55
4.98,-165.0,-20.42
5.16,-165.0,-21.33
5.36,-165.0,-22.28
5.55,-165.0,-23.29
5.76,-165.0,-24.34
5.98,-165.0,-25.44
6.2,-165.0,-26.6
6.43,-165.0,-27.82
6.67,-165.0,-29.11
6.91,-165.0,-30.47
7.17,-165.0,-31.9
7.44,-165.0,-33.43
7.71,-165.0,-35.05
8.0,-165.0,-36.8
4.0,-162.0,-25.86
4.15,-162.0,-26.98
4.3,-162.0,-28.14
4.46,-162.0,-29.36
4.63,-162.0,-30.64
4.8,-162.0,-31.99
4.98,-162.0,-33.4
5.16,-162.0,-34.87
5.36,-162.0,-36.42
5.55,-162.0,-38.05
5.76,-162.0,-39.75
5.98,-162.0,-41.53
6.2,-162.0,-43.4
6.43,-162.0,-45.35
6.67,-162.0,-47.37
6.91,-162.0,-49.45
7.17,-162.0,-51.55
7.44,-162.0,-53.61
7.71,-162.0,-55.52
8.0,-162.0,-57.16
4.0,-159.0,-45.28
4.15,-159.0,-46.75
4.3,-159.0,-48.31
4.46,-159.0,-49.99
4.63,-159.0,-51.76
4.8,-159.0,-53.57
4.98,-159.0,-55.31
5.16,-159.0,-56.85
5.36,-159.0,-58.08
5.55,-159.0,-58.95
5.76,-159.0,-59.5
5.98,-159.0,-59.8
6.2,-159.0,-59.95
6.43,-159.0,-60.0
6.67,-159.0,-59.99
6.91,-159.0,-59.99
7.17,-159.0,-59.99
7.44,-159.0,-60.0
7.71,-159.0,-60.0
8.0,-159.0,-60.0
4.0,-156.0,-46.81
4.15,-156.0,-48.95
4.3,-156.0,-51.32
4.46,-156.0,-53.9
4.63,-156.0,-56.65
4.8,-156.0,-59.26
4.98,-156.0,-59.17
5.16,-156.0,-58.89
5.36,-156.0,-59.1
5.55,-156.0,-59.44
5.76,-156.0,-59.72
5.98,-156.0,-59.89
6.2,-156.0,-59.97
6.43,-156.0,-60.0
6.67,-156.0,-60.0
6.91,-156.0,-60.0
7.17,-156.0,-60.0
7.44,-156.0,-60.0
7.71,-156.0,-60.0
8.0,-156.0,-60.0
4.0,-153.0,-48.19
4.15,-153.0,-49.94
4.3,-153.0,-52.2
4.46,-153.0,-54.86
4.63,-153.0,-57.7
4.8,-153.0,-59.81
4.98,-153.0,-58.88
5.16,-153.0,-58.89
5.36,-153.0,-59.23
5.55,-153.0,-59.62
5.76,-153.0,-59.9
5.98,-153.0,-59.98
6.2,-153.0,-59.96
6.43,-153.0,-59.98
6.67,-153.0,-59.99
6.91,-153.0,-60.0
7.17,-153.0,-60.0
7.44,-153.0,-60.0
7.71,-153.0,-60.0
8.0,-153.0,-60.0
4.0,-150.0,-52.89
4.15,-150.0,-51.95
4.3,-150.0,-52.86
4.46,-150.0,-54.64
4.63,-150.0,-56.87
4.8,-150.0,-59.04
4.98,-150.0,-59.58
5.16,-150.0,-59.28
5.36,-150.0,-59.44
5.55,-150.0,-59.72
5.76,-150.0,-59.94
5.98,-150.0,-59.97
6.2,-150.0,-59.96
6.43,-150.0,-59.98
6.67,-150.0,-60.0
6.91,-150.0,-60.0
7.17,-150.0,-60.0
7.44,-150.0,-60.0
7.71,-150.0,-60.0
8.0,-150.0,-60.0
4.0,-147.0,-51.0
4.15,-147.0,-56.54
4.3,-147.0,-56.42
4.46,-147.0,-55.77
4.63,-147.0,-56.73
4.8,-147.0,-58.22
4.98,-147.0,-59.54
5.16,-147.0,-59.77
5.36,-147.0,-59.65
5.55,-147.0,-59.78
5.76,-147.0,-59.93
5.98,-147.0,-59.99
6.2,-147.0,-59.97
6.43,-147.0,-59.99
6.67,-147.0,-60.0
6.91,-147.0,-60.0
7.17,-147.0,-60.0
7.44,-147.0,-60.0
7.71,-147.0,-60.0
8.0,-147.0,-60.0
4.0,-144.0,-50.87
4.15,-144.0,-52.36
4.3,-144.0,-55.32
4.46,-144.0,-59.55
4.63,-144.0,-58.17
4.8,-144.0,-58.33
4.98,-144.0,-59.11
5.16,-144.0,-59.79
5.36,-144.0,-59.89
5.55,-144.0,-59.85
5.76,-144.0,-59.92
5.98,-144.0,-59.99
6.2,-144.0,-59.99
6.43,-144.0,-59.99
6.67,-144.0,-60.0
6.91,-144.0,-60.0
7.17,-144.0,-60.0
7.44,-144.0,-60.0
7.71,-144.0,-60.0
8.0,-144.0,-60.0
4.0,-141.0,-55.08
4.15,-141.0,-56.01
4.3,-141.0,-55.1
4.46,-141.0,-56.5
4.63,-141.0,-58.77
4.8,-141.0,-59.52
4.98,-141.0,-59.3
5.16,-141.0,-59.61
5.36,-141.0,-59.91
5.55,-141.0,-59.95
5.76,-141.0,-59.94
5.98,-141.0,-59.98
6.2,-141.0,-60.0
6.43,-141.0,-59.99
6.67,-141.0,-60.0
6.91,-141.0,-60.0
7.17,-141.0,-60.0
7.44,-141.0,-60.0
7.71,-141.0,-60.0
8.0,-141.0,-60.0
4.0,-138.0,-52.11
4.15,-138.0,-54.18
4.3,-138.0,-58.3
4.46,-138.0,-58.04
4.63,-138.0,-58.06
4.8,-138.0,-59.13
4.98,-138.0,-59.97
5.16,-138.0,-59.75
5.36,-138.0,-59.85
5.55,-138.0,-59.97
5.76,-138.0,-59.98
5.98,-138.0,-59.98
6.2,-138.0,-60.0
6.43,-138.0,-60.0
6.67,-138.0,-60.0
6.91,-138.0,-60.0
7.17,-138.0,-60.0
7.44,-138.0,-60.0
7.71,-138.0,-60.0
8.0,-138.0,-60.0
4.0,-135.0,-56.16
4.15,-135.0,-56.45
4.3,-135.0,-56.05
4.46,-135.0,-57.86
4.63,-135.0,-59.85
4.8,-135.0,-59.21
4.98,-135.0,-59.57
5.16,-135.0,-59.96
5.36,-135.0,-59.93
5.55,-135.0,-59.95
5.76,-135.0,-59.99
5.98,-135.0,-59.99
6.2,-135.0,-59.99
6.43,-135.0,-60.0
6.67,-135.0,-60.0
6.91,-135.0,-60.0
7.17,-135.0,-60.0
7.44,-135.0,-60.0
7.71,-135.0,-60.0
8.0,-135.0,-60.0
4.0,-132.0,-53.89
4.15,-132.0,-55.35
4.3,-132.0,-58.97
4.46,-132.0,-58.36
4.63,-132.0,-58.68
4.8,-132.0,-59.72
4.98,-132.0,-59.77
5.16,-132.0,-59.83
5.36,-132.0,-59.97
5.55,-132.0,-59.98
5.76,-132.0,-59.98
5.98,-132.0,-60.0
6.2,-132.0,-60.0
6.43,-132.0,-60.0
6.67,-132.0,-60.0
6.91,-132.0,-60.0
7.17,-132.0,-60.0
7.44,-132.0,-60.0
7.71,-132.0,-60.0
8.0,-132.0,-60.0
4.0,-130.0,-54.24
4.15,-130.0,-58.51
4.3,-130.0,-57.68
4.46,-130.0,-58.04
4.63,-130.0,-59.57
4.8,-130.0,-59.57
4.98,-130.0,-59.7
5.16,-130.0,-59.97
5.36,-130.0,-59.95
5.55,-130.0,-59.98
5.76,-130.0,-60.0
5.98,-130.0,-60.0
6.2,-130.0,-60.0
6.43,-130.0,-60.0
6.67,-130.0,-60.0
6.91,-130.0,-60.0
7.17,-130.0,-60.0
7.44,-130.0,-60.0
7.71,-130.0,-60.0
8.0,-130.0,-60.0
4.0,-129.0,-55.42
4.15,-129.0,-58.65
4.3,-129.0,-57.2
4.46,-129.0,-58.47
4.63,-129.0,-59.8
4.8,-129.0,-59.45
4.98,-129.0,-59.8
5.16,-129.0,-59.95
5.36,-129.0,-59.95
5.55,-129.0,-59.99
5.76,-129.0,-60.0
5.98,-129.0,-60.0
6.2,-129.0,-60.0
6.43,-129.0,-60.0
6.67,-129.0,-60.0
6.91,-129.0,-60.0
7.17,-129.0,-60.0
7.44,-129.0,-60.0
7.71,-129.0,-60.0
8.0,-129.0,-60.0
4.0,-126.0,-56.85
4.15,-126.0,-56.33
4.3,-126.0,-58.44
4.46,-126.0,-59.22
4.63,-126.0,-59.13
4.8,-126.0,-59.83
4.98,-126.0,-59.84
5.16,-126.0,-59.91
5.36,-126.0,-60.0
5.55,-126.0,-59.99
5.76,-126.0,-59.99
5.98,-126.0,-60.0
6.2,-126.0,-60.0
6.43,-126.0,-60.0
6.67,-126.0,-60.0
6.91,-126.0,-60.0
7.17,-126.0,-60.0
7.44,-126.0,-60.0
7.71,-126.0,-60.0
8.0,-126.0,-60.0
