freq,ang,val
4.0,-180.0,0.0
4.15,-180.0,0.0
4.3,-180.0,0.0
4.46,-180.0,0.0
4.63,-180.0,0.0
4.8,-180.0,0.0
4.98,-180.0,0.0
5.16,-180.0,0.0
5.36,-180.0,0.0
5.55,-180.0,0.0
5.76,-180.0,0.0
5.98,-180.0,0.0
6.2,-180.0,0.0
6.43,-180.0,0.0
6.67,-180.0,0.0
6.91,-180.0,0.0
7.17,-180.0,0.0
7.44,-180.0,0.0
7.71,-180.0,0.0
8.0,-180.0,0.0
4.0,-177.0,-0.3
4.15,-177.0,-0.33
4.3,-177.0,-0.36
4.46,-177.0,-0.39
4.63,-177.0,-0.42
4.8,-177.0,-0.45
4.98,-177.0,-0.49
5.16,-177.0,-0.52
5.36,-177.0,-0.56
5.55,-177.0,-0.6
5.76,-177.0,-0.64
5.98,-177.0,-0.69
6.2,-177.0,-0.74
6.43,-177.0,-0.78
6.67,-177.0,-0.84
6.91,-177.0,-0.89
7.17,-177.0,-0.95
7.44,-177.0,-1.01
7.71,-177.0,-1.07
8.0,-177.0,-1.14
4.0,-174.0,-1.78
4.15,-174.0,-1.88
4.3,-174.0,-1.99
4.46,-174.0,-2.1
4.63,-174.0,-2.21
4.8,-174.0,-2.33
4.98,-174.0,-2.46
5.16,-174.0,-2.6
5.36,-174.0,-2.74
5.55,-174.0,-2.88
5.76,-174.0,-3.04
5.98,-174.0,-3.2
6.2,-174.0,-3.38
6.43,-174.0,-3.56
6.67,-174.0,-3.75
6.91,-174.0,-3.95
7.17,-174.0,-4.16
7.44,-174.0,-4.39
7.71,-174.0,-4.63
8.0,-174.0,-4.88
4.0,-171.0,-4.53
4.15,-171.0,-4.76
4.3,-171.0,-4.99
4.46,-171.0,-5.24
4.63,-171.0,-5.5
4.8,-171.0,-5.77
4.98,-171.0,-6.05
5.16,-171.0,-6.35
5.36,-171.0,-6.67
5.55,-171.0,-6.99
5.76,-171.0,-7.34
5.98,-171.0,-7.71
6.2,-171.0,-8.09
6.43,-171.0,-8.49
6.67,-171.0,-8.92
6.91,-171.0,-9.37
7.17,-171.0,-9.85
7.44,-171.0,-10.35
7.71,-171.0,-10.89
8.0,-171.0,-11.46
4.0,-168.0,-8.77
4.15,-168.0,-9.18
4.3,-168.0,-9.61
4.46,-168.0,-10.06
4.63,-168.0,-10.53
4.8,-168.0,-11.02
4.98,-168.0,-11.54
5.16,-168.0,-12.08
5.36,-168.0,-12.65
5.55,-168.0,-13.25
5.76,-168.0,-13.87
5.98,-168.0,-14.54
6.2,-168.0,-15.23
6.43,-168.0,-15.97
6.67,-168.0,-16.74
6.91,-168.0,-17.56
7.17,-168.0,-18.43
7.44,-168.0,-19.35
7.71,-168.0,-20.34
8.0,-168.0,-21.39
4.0,-165.0,-14.98
4.15,-165.0,-15.65
4.3,-165.0,-16.35
4.46,-165.0,-17.09
4.63,-165.0,-17.86
4.8,-165.0,-18.67
4.98,-165.0,-19.52
5.16,-165.0,-20.41
5.36,-165.0,-21.35
5.55,-165.0,-22.34
5.76,-165.0,-23.37
5.98,-165.0,-24.46
6.2,-165.0,-25.61
6.43,-165.0,-26.82
6.67,-165.0,-28.1
6.91,-165.0,-29.45
7.17,-165.0,-30.88
7.44,-165.0,-32.41
7.71,-165.0,-34.04
8.0,-165.0,-35.8
4.0,-162.0,-24.52
4.15,-162.0,-25.59
4.3,-162.0,-26.71
4.46,-162.0,-27.88
4.63,-162.0,-29.11
4.8,-162.0,-30.41
4.98,-162.0,-31.77
5.16,-162.0,-33.21
5.36,-162.0,-34.71
5.55,-162.0,-36.29
5.76,-162.0,-37.95
5.98,-162.0,-39.7
6.2,-162.0,-41.53
6.43,-162.0,-43.46
6.67,-162.0,-45.48
6.91,-162.0,-47.57
7.17,-162.0,-49.74
7.44,-162.0,-51.92
7.71,-162.0,-54.06
8.0,-162.0,-56.01
4.0,-159.0,-44.05
4.15,-159.0,-45.42
4.3,-159.0,-46.84
4.46,-159.0,-48.33
4.63,-159.0,-49.93
4.8,-159.0,-51.62
4.98,-159.0,-53.37
5.16,-159.0,-55.08
5.36,-159.0,-56.62
5.55,-159.0,-57.87
5.76,-159.0,-58.78
5.98,-159.0,-59.37
6.2,-159.0,-59.71
6.43,-159.0,-59.89
6.67,-159.0,-59.97
6.91,-159.0,-60.0
7.17,-159.0,-60.0
7.44,-159.0,-60.0
7.71,-159.0,-60.0
8.0,-159.0,-60.0
4.0,-156.0,-44.8
4.15,-156.0,-46.52
4.3,-156.0,-48.48
4.46,-156.0,-50.64
4.63,-156.0,-52.98
4.8,-156.0,-55.43
4.98,-156.0,-57.82
5.16,-156.0,-59.71
5.36,-156.0,-59.42
5.55,-156.0,-59.34
5.76,-156.0,-59.52
5.98,-156.0,-59.74
6.2,-156.0,-59.88
6.43,-156.0,-59.96
6.67,-156.0,-59.99
6.91,-156.0,-60.0
7.17,-156.0,-60.0
7.44,-156.0,-60.0
7.71,-156.0,-60.0
8.0,-156.0,-60.0
4.0,-153.0,-48.46
4.15,-153.0,-48.81
4.3,-153.0,-50.09
4.46,-153.0,-51.94
4.63,-153.0,-54.17
4.8,-153.0,-56.56
4.98,-153.0,-58.74
5.16,-153.0,-59.78
5.36,-153.0,-59.34
5.55,-153.0,-59.41
5.76,-153.0,-59.65
5.98,-153.0,-59.85
6.2,-153.0,-59.97
6.43,-153.0,-59.99
6.67,-153.0,-59.99
6.91,-153.0,-59.99
7.17,-153.0,-60.0
7.44,-153.0,-60.0
7.71,-153.0,-60.0
8.0,-153.0,-60.0
4.0,-150.0,-50.02
4.15,-150.0,-58.65
4.3,-150.0,-54.12
4.46,-150.0,-53.87
4.63,-150.0,-54.97
4.8,-150.0,-56.63
4.98,-150.0,-58.34
5.16,-150.0,-59.62
5.36,-150.0,-59.76
5.55,-150.0,-59.67
5.76,-150.0,-59.78
5.98,-150.0,-59.91
6.2,-150.0,-59.99
6.43,-150.0,-59.99
6.67,-150.0,-59.99
6.91,-150.0,-60.0
7.17,-150.0,-60.0
7.44,-150.0,-60.0
7.71,-150.0,-60.0
8.0,-150.0,-60.0
4.0,-147.0,-48.12
4.15,-147.0,-50.36
4.3,-147.0,-53.85
4.46,-147.0,-58.99
4.63,-147.0,-57.57
4.8,-147.0,-57.54
4.98,-147.0,-58.37
5.16,-147.0,-59.27
5.36,-147.0,-59.86
5.55,-147.0,-59.9
5.76,-147.0,-59.88
5.98,-147.0,-59.94
6.2,-147.0,-59.99
6.43,-147.0,-59.99
6.67,-147.0,-59.99
6.91,-147.0,-60.0
7.17,-147.0,-60.0
7.44,-147.0,-60.0
7.71,-147.0,-60.0
8.0,-147.0,-60.0
4.0,-144.0,-59.99
4.15,-144.0,-53.23
4.3,-144.0,-53.36
4.46,-144.0,-55.15
4.63,-144.0,-57.79
4.8,-144.0,-59.82
4.98,-144.0,-59.16
5.16,-144.0,-59.38
5.36,-144.0,-59.73
5.55,-144.0,-59.95
5.76,-144.0,-59.97
5.98,-144.0,-59.96
6.2,-144.0,-59.99
6.43,-144.0,-60.0
6.67,-144.0,-60.0
6.91,-144.0,-60.0
7.17,-144.0,-60.0
7.44,-144.0,-60.0
7.71,-144.0,-60.0
8.0,-144.0,-60.0
4.0,-141.0,-50.33
4.15,-141.0,-53.27
4.3,-141.0,-58.4
4.46,-141.0,-57.35
4.63,-141.0,-57.42
4.8,-141.0,-58.59
4.98,-141.0,-59.72
5.16,-141.0,-59.81
5.36,-141.0,-59.81
5.55,-141.0,-59.92
5.76,-141.0,-59.99
5.98,-141.0,-59.99
6.2,-141.0,-59.99
6.43,-141.0,-60.0
6.67,-141.0,-60.0
6.91,-141.0,-60.0
7.17,-141.0,-60.0
7.44,-141.0,-60.0
7.71,-141.0,-60.0
8.0,-141.0,-60.0
4.0,-138.0,-59.67
4.15,-138.0,-54.68
4.3,-138.0,-55.12
4.46,-138.0,-57.26
4.63,-138.0,-59.85
4.8,-138.0,-59.16
4.98,-138.0,-59.41
5.16,-138.0,-59.83
5.36,-138.0,-59.98
5.55,-138.0,-59.95
5.76,-138.0,-59.98
5.98,-138.0,-60.0
6.2,-138.0,-60.0
6.43,-138.0,-60.0
6.67,-138.0,-60.0
6.91,-138.0,-60.0
7.17,-138.0,-60.0
7.44,-138.0,-60.0
7.71,-138.0,-60.0
8.0,-138.0,-60.0
4.0,-135.0,-52.57
4.15,-135.0,-54.97
4.3,-135.0,-59.24
4.46,-135.0,-58.1
4.63,-135.0,-58.45
4.8,-135.0,-59.5
4.98,-135.0,-59.87
5.16,-135.0,-59.83
5.36,-135.0,-59.94
5.55,-135.0,-60.0
5.76,-135.0,-59.99
5.98,-135.0,-60.0
6.2,-135.0,-60.0
6.43,-135.0,-60.0
6.67,-135.0,-60.0
6.91,-135.0,-60.0
7.17,-135.0,-60.0
7.44,-135.0,-60.0
7.71,-135.0,-60.0
8.0,-135.0,-60.0
4.0,-132.0,-56.29
4.15,-132.0,-57.37
4.3,-132.0,-56.85
4.46,-132.0,-58.33
4.63,-132.0,-59.96
4.8,-132.0,-59.5
4.98,-132.0,-59.75
5.16,-132.0,-59.99
5.36,-132.0,-59.96
5.55,-132.0,-59.98
5.76,-132.0,-60.0
5.98,-132.0,-60.0
6.2,-132.0,-60.0
6.43,-132.0,-60.0
6.67,-132.0,-60.0
6.91,-132.0,-60.0
7.17,-132.0,-60.0
7.44,-132.0,-60.0
7.71,-132.0,-60.0
8.0,-132.0,-60.0
4.0,-130.0,-56.67
4.15,-130.0,-55.95
4.3,-130.0,-57.67
4.46,-130.0,-59.95
4.63,-130.0,-59.21
4.8,-130.0,-59.58
4.98,-130.0,-59.99
5.16,-130.0,-59.93
5.36,-130.0,-59.97
5.55,-130.0,-60.0
5.76,-130.0,-60.0
5.98,-130.0,-60.0
6.2,-130.0,-60.0
6.43,-130.0,-60.0
6.67,-130.0,-60.0
6.91,-130.0,-60.0
7.17,-130.0,-60.0
7.44,-130.0,-60.0
7.71,-130.0,-60.0
8.0,-130.0,-60.0
4.0,-129.0,-55.45
4.15,-129.0,-56.16
4.3,-129.0,-58.62
4.46,-129.0,-59.23
4.63,-129.0,-59.18
4.8,-129.0,-59.76
4.98,-129.0,-59.92
5.16,-129.0,-59.93
5.36,-129.0,-59.99
5.55,-129.0,-60.0
5.76,-129.0,-60.0
5.98,-129.0,-60.0
6.2,-129.0,-60.0
6.43,-129.0,-60.0
6.67,-129.0,-60.0
6.91,-129.0,-60.0
7.17,-129.0,-60.0
7.44,-129.0,-60.0
7.71,-129.0,-60.0
8.0,-129.0,-60.0
4.0,-126.0,-55.73
4.15,-126.0,-59.11
4.3,-126.0,-58.57
4.46,-126.0,-58.9
4.63,-126.0,-59.82
4.8,-126.0,-59.8
4.98,-126.0,-59.89
5.16,-126.0,-60.0
5.36,-126.0,-59.99
5.55,-126.0,-60.0
5.76,-126.0,-60.0
5.98,-126.0,-60.0
6.2,-126.0,-60.0
6.43,-126.0,-60.0
6.67,-126.0,-60.0
6.91,-126.0,-60.0
7.17,-126.0,-60.0
7.44,-126.0,-60.0
7.71,-126.0,-60.0
8.0,-126.0,-60.0
