freq,ang,val
4.0,-180.0,-0.31
4.15,-180.0,-0.33
4.3,-180.0,-0.36
4.46,-180.0,-0.39
4.63,-180.0,-0.43
4.8,-180.0,-0.47
4.98,-180.0,-0.54
5.16,-180.0,-0.62
5.36,-180.0,-0.75
5.55,-180.0,-0.96
5.76,-180.0,-1.34
5.98,-180.0,-2.34
6.2,-180.0,-18.05
6.43,-180.0,4.81
6.67,-180.0,1.74
6.91,-180.0,1.05
7.17,-180.0,0.75
7.44,-180.0,0.57
7.71,-180.0,0.46
8.0,-180.0,0.38
4.0,-177.0,-0.39
4.15,-177.0,-0.43
4.3,-177.0,-0.47
4.46,-177.0,-0.52
4.63,-177.0,-0.57
4.8,-177.0,-0.64
4.98,-177.0,-0.72
5.16,-177.0,-0.84
5.36,-177.0,-0.99
5.55,-177.0,-1.22
5.76,-177.0,-1.64
5.98,-177.0,-2.68
6.2,-177.0,-16.86
6.43,-177.0,4.45
6.67,-177.0,1.32
6.91,-177.0,0.6
7.17,-177.0,0.24
7.44,-177.0,0.02
7.71,-177.0,-0.15
8.0,-177.0,-0.29
4.0,-174.0,-1.07
4.15,-174.0,-1.14
4.3,-174.0,-1.21
4.46,-174.0,-1.3
4.63,-174.0,-1.4
4.8,-174.0,-1.51
4.98,-174.0,-1.64
5.16,-174.0,-1.8
5.36,-174.0,-2.01
5.55,-174.0,-2.3
5.76,-174.0,-2.78
5.98,-174.0,-3.9
6.2,-174.0,-16.67
6.43,-174.0,3.14
6.67,-174.0,-0.07
6.91,-174.0,-0.88
7.17,-174.0,-1.32
7.44,-174.0,-1.63
7.71,-174.0,-1.9
8.0,-174.0,-2.14
4.0,-171.0,-2.38
4.15,-171.0,-2.51
4.3,-171.0,-2.64
4.46,-171.0,-2.79
4.63,-171.0,-2.96
4.8,-171.0,-3.14
4.98,-171.0,-3.35
5.16,-171.0,-3.59
5.36,-171.0,-3.88
5.55,-171.0,-4.26
5.76,-171.0,-4.84
5.98,-171.0,-6.06
6.2,-171.0,-17.59
6.43,-171.0,0.83
6.67,-171.0,-2.51
6.91,-171.0,-3.45
7.17,-171.0,-4.02
7.44,-171.0,-4.48
7.71,-171.0,-4.89
8.0,-171.0,-5.3
4.0,-168.0,-4.44
4.15,-168.0,-4.65
4.3,-168.0,-4.87
4.46,-168.0,-5.11
4.63,-168.0,-5.37
4.8,-168.0,-5.65
4.98,-168.0,-5.97
5.16,-168.0,-6.32
5.36,-168.0,-6.73
5.55,-168.0,-7.24
5.76,-168.0,-7.95
5.98,-168.0,-9.33
6.2,-168.0,-19.77
6.43,-168.0,-2.66
6.67,-168.0,-6.18
6.91,-168.0,-7.3
7.17,-168.0,-8.05
7.44,-168.0,-8.7
7.71,-168.0,-9.33
8.0,-168.0,-9.96
4.0,-165.0,-7.47
4.15,-165.0,-7.79
4.3,-165.0,-8.13
4.46,-165.0,-8.49
4.63,-165.0,-8.88
4.8,-165.0,-9.31
4.98,-165.0,-9.77
5.16,-165.0,-10.28
5.36,-165.0,-10.85
5.55,-165.0,-11.53
5.76,-165.0,-12.43
5.98,-165.0,-14.03
6.2,-165.0,-23.54
6.43,-165.0,-7.67
6.67,-165.0,-11.43
6.91,-165.0,-12.79
7.17,-165.0,-13.8
7.44,-165.0,-14.72
7.71,-165.0,-15.64
8.0,-165.0,-16.58
