freq,ang,val
4.0,-180.0,-5.67
4.15,-180.0,-12.66
4.3,-180.0,-8.9
4.46,-180.0,-10.67
4.63,-180.0,-21.21
4.8,-180.0,-8.89
4.98,-180.0,-4.35
5.16,-180.0,-2.48
5.36,-180.0,-4.8
5.55,-180.0,-10.62
5.76,-180.0,-18.56
5.98,-180.0,-12.74
6.2,-180.0,-11.23
6.43,-180.0,-9.91
6.67,-180.0,-8.22
6.91,-180.0,-6.18
7.17,-180.0,-4.08
7.44,-180.0,-2.29
7.71,-180.0,-1.27
8.0,-180.0,-1.27
4.0,-177.0,-8.28
4.15,-177.0,-7.71
4.3,-177.0,-11.14
4.46,-177.0,-28.69
4.63,-177.0,-9.75
4.8,-177.0,-5.54
4.98,-177.0,-2.53
5.16,-177.0,-1.33
5.36,-177.0,-4.06
5.55,-177.0,-10.12
5.76,-177.0,-18.77
5.98,-177.0,-12.69
6.2,-177.0,-11.05
6.43,-177.0,-9.44
6.67,-177.0,-7.38
6.91,-177.0,-4.93
7.17,-177.0,-2.16
7.44,-177.0,1.62
7.71,-177.0,2.56
8.0,-177.0,-22.97
4.0,-174.0,-16.08
4.15,-174.0,-5.66
4.3,-174.0,-16.46
4.46,-174.0,-10.93
4.63,-174.0,-6.77
4.8,-174.0,-3.88
4.98,-174.0,-1.47
5.16,-174.0,-0.66
5.36,-174.0,-3.65
5.55,-174.0,-9.82
5.76,-174.0,-20.48
5.98,-174.0,-13.22
6.2,-174.0,-11.43
6.43,-174.0,-9.58
6.67,-174.0,-7.25
6.91,-174.0,-4.53
7.17,-174.0,-1.4
7.44,-174.0,3.07
7.71,-174.0,5.84
8.0,-174.0,-1.69
4.0,-171.0,-10.39
4.15,-171.0,-4.59
4.3,-171.0,-15.0
4.46,-171.0,-8.08
4.63,-171.0,-5.23
4.8,-171.0,-2.91
4.98,-171.0,-0.86
5.16,-171.0,-0.31
5.36,-171.0,-3.52
5.55,-171.0,-9.72
5.76,-171.0,-26.16
5.98,-171.0,-14.38
6.2,-171.0,-12.39
6.43,-171.0,-10.29
6.67,-171.0,-7.72
6.91,-171.0,-4.8
7.17,-171.0,-1.44
7.44,-171.0,3.41
7.71,-171.0,6.86
8.0,-171.0,0.41
4.0,-168.0,-7.2
4.15,-168.0,-4.11
4.3,-168.0,-10.82
4.46,-168.0,-6.61
4.63,-168.0,-4.35
4.8,-168.0,-2.36
4.98,-168.0,-0.57
5.16,-168.0,-0.24
5.36,-168.0,-3.63
5.55,-168.0,-9.86
5.76,-168.0,-23.96
5.98,-168.0,-16.26
6.2,-168.0,-14.0
6.43,-168.0,-11.62
6.67,-168.0,-8.8
6.91,-168.0,-5.71
7.17,-168.0,-2.2
7.44,-168.0,2.9
7.71,-168.0,6.74
8.0,-168.0,0.75
4.0,-165.0,-5.74
4.15,-165.0,-4.08
4.3,-165.0,-8.93
4.46,-165.0,-5.76
4.63,-165.0,-3.86
4.8,-165.0,-2.13
4.98,-165.0,-0.55
5.16,-165.0,-0.43
5.36,-165.0,-4.0
5.55,-165.0,-10.31
5.76,-165.0,-20.87
5.98,-165.0,-19.12
6.2,-165.0,-16.45
6.43,-165.0,-13.69
6.67,-165.0,-10.58
6.91,-165.0,-7.34
7.17,-165.0,-3.72
7.44,-165.0,1.56
7.71,-165.0,5.66
8.0,-165.0,-0.04
4.0,-162.0,-5.01
4.15,-162.0,-4.48
4.3,-162.0,-7.85
4.46,-162.0,-5.3
4.63,-162.0,-3.69
4.8,-162.0,-2.17
4.98,-162.0,-0.8
5.16,-162.0,-0.87
5.36,-162.0,-4.67
5.55,-162.0,-11.16
5.76,-162.0,-20.51
5.98,-162.0,-23.57
6.2,-162.0,-20.22
6.43,-162.0,-16.79
6.67,-162.0,-13.27
6.91,-162.0,-9.89
7.17,-162.0,-6.21
7.44,-162.0,-0.82
7.71,-162.0,3.49
8.0,-162.0,-1.99
4.0,-159.0,-4.72
4.15,-159.0,-5.32
4.3,-159.0,-7.23
4.46,-159.0,-5.16
4.63,-159.0,-3.79
4.8,-159.0,-2.47
4.98,-159.0,-1.3
5.16,-159.0,-1.6
5.36,-159.0,-5.67
5.55,-159.0,-12.54
5.76,-159.0,-21.95
5.98,-159.0,-31.97
6.2,-159.0,-27.42
6.43,-159.0,-21.8
6.67,-159.0,-17.39
6.91,-159.0,-13.86
7.17,-159.0,-10.23
7.44,-159.0,-4.79
7.71,-159.0,-0.29
8.0,-159.0,-5.67
4.0,-156.0,-4.78
4.15,-156.0,-6.73
4.3,-156.0,-6.96
4.46,-156.0,-5.29
4.63,-156.0,-4.14
4.8,-156.0,-3.03
4.98,-156.0,-2.08
5.16,-156.0,-2.65
5.36,-156.0,-7.11
5.55,-156.0,-14.7
5.76,-156.0,-26.64
5.98,-156.0,-58.32
6.2,-156.0,-29.77
6.43,-156.0,-40.52
6.67,-156.0,-25.23
6.91,-156.0,-21.22
7.17,-156.0,-17.94
7.44,-156.0,-12.41
7.71,-156.0,-7.83
8.0,-156.0,-14.28
4.0,-153.0,-5.11
4.15,-153.0,-9.01
4.3,-153.0,-6.98
4.46,-153.0,-5.67
4.63,-153.0,-4.75
4.8,-153.0,-3.87
4.98,-153.0,-3.18
5.16,-153.0,-4.1
5.36,-153.0,-9.12
5.55,-153.0,-18.24
5.76,-153.0,-27.78
5.98,-153.0,-31.48
6.2,-153.0,-29.76
6.43,-153.0,-28.39
6.67,-153.0,-28.6
6.91,-153.0,-26.77
7.17,-153.0,-23.11
7.44,-153.0,-19.16
7.71,-153.0,-13.06
8.0,-153.0,-11.77
4.0,-150.0,-5.71
4.15,-150.0,-13.42
4.3,-150.0,-7.27
4.46,-150.0,-6.3
4.63,-150.0,-5.64
4.8,-150.0,-5.02
4.98,-150.0,-4.64
5.16,-150.0,-6.0
5.36,-150.0,-11.9
5.55,-150.0,-26.73
5.76,-150.0,-24.31
5.98,-150.0,-28.76
6.2,-150.0,-33.86
6.43,-150.0,-28.69
6.67,-150.0,-25.17
6.91,-150.0,-20.24
7.17,-150.0,-14.78
7.44,-150.0,-8.77
7.71,-150.0,-6.43
8.0,-150.0,-17.23
4.0,-147.0,-6.54
4.15,-147.0,-17.28
4.3,-147.0,-7.81
4.46,-147.0,-7.18
4.63,-147.0,-6.79
4.8,-147.0,-6.45
4.98,-147.0,-6.42
5.16,-147.0,-8.31
5.36,-147.0,-15.58
5.55,-147.0,-23.0
5.76,-147.0,-22.56
5.98,-147.0,-25.89
6.2,-147.0,-37.17
6.43,-147.0,-27.2
6.67,-147.0,-22.02
6.91,-147.0,-16.69
7.17,-147.0,-11.31
7.44,-147.0,-5.26
7.71,-147.0,-1.9
8.0,-147.0,-10.74
4.0,-144.0,-7.59
4.15,-144.0,-12.04
4.3,-144.0,-8.56
4.46,-144.0,-8.25
4.63,-144.0,-8.08
4.8,-144.0,-7.95
4.98,-144.0,-8.12
5.16,-144.0,-10.35
5.36,-144.0,-21.42
5.55,-144.0,-18.55
5.76,-144.0,-19.52
5.98,-144.0,-22.43
6.2,-144.0,-27.86
6.43,-144.0,-28.45
6.67,-144.0,-21.25
6.91,-144.0,-15.41
7.17,-144.0,-9.95
7.44,-144.0,-3.89
7.71,-144.0,-0.29
8.0,-144.0,-7.71
4.0,-141.0,-8.82
4.15,-141.0,-10.59
4.3,-141.0,-9.39
4.46,-141.0,-9.27
4.63,-141.0,-9.15
4.8,-141.0,-8.93
4.98,-141.0,-8.99
5.16,-141.0,-11.81
5.36,-141.0,-17.53
5.55,-141.0,-15.14
5.76,-141.0,-16.99
5.98,-141.0,-20.14
6.2,-141.0,-24.59
6.43,-141.0,-40.5
6.67,-141.0,-22.39
6.91,-141.0,-15.57
7.17,-141.0,-9.88
7.44,-141.0,-3.81
7.71,-141.0,-0.2
8.0,-141.0,-7.16
4.0,-138.0,-10.12
4.15,-138.0,-9.97
4.3,-138.0,-10.02
4.46,-138.0,-9.87
4.63,-138.0,-9.55
4.8,-138.0,-9.16
4.98,-138.0,-9.45
5.16,-138.0,-15.55
5.36,-138.0,-12.31
5.55,-138.0,-12.74
5.76,-138.0,-15.29
5.98,-138.0,-18.9
6.2,-138.0,-23.46
6.43,-138.0,-28.41
6.67,-138.0,-26.22
6.91,-138.0,-17.03
7.17,-138.0,-10.88
7.44,-138.0,-4.84
7.71,-138.0,-1.44
8.0,-138.0,-8.22
4.0,-135.0,-11.33
4.15,-135.0,-9.48
4.3,-135.0,-10.23
4.46,-135.0,-9.95
4.63,-135.0,-9.54
4.8,-135.0,-9.34
4.98,-135.0,-10.65
5.16,-135.0,-14.35
5.36,-135.0,-9.46
5.55,-135.0,-11.1
5.76,-135.0,-14.24
