time,val
0.0,27.4451
0.2,28.7947
0.4,27.0513
0.6,26.8503
0.8,27.0490
1.0,29.3104
1.2,27.6167
1.4,29.0116
1.6,26.7714
1.8,27.1392
2.0,26.1852
2.2,27.6379
2.4,30.3079
2.6,27.4476
2.8,28.4760
3.0,27.3790
3.2,25.8086
3.4,26.8970
3.6,26.5809
3.8,27.7918
4.0,28.5832
4.2,27.3721
4.4,27.0808
4.6,26.4571
4.8,27.9225
5.0,27.2011
5.2,24.1610
5.4,27.8845
5.6,26.9994
5.8,27.4143
6.0,27.3101
6.2,28.4804
6.4,26.7461
6.6,27.3311
6.8,27.2098
7.0,27.1659
7.2,24.9578
