time,val
0.0,32.3235
0.2,34.9197
0.4,32.1884
0.6,35.8160
0.8,34.4195
1.0,34.3694
1.2,34.7894
1.4,35.8901
1.6,37.0452
1.8,34.1766
2.0,33.9071
2.2,35.7544
2.4,36.8389
2.6,37.4841
2.8,37.4808
3.0,34.3592
3.2,34.9646
3.4,36.3297
3.6,34.5902
3.8,33.1234
4.0,33.3431
4.2,33.5846
4.4,34.4516
4.6,35.5313
4.8,35.3690
5.0,35.8557
5.2,32.5607
5.4,35.4289
5.6,36.7647
5.8,35.0918
6.0,35.4556
6.2,33.9730
6.4,31.9660
6.6,36.3436
6.8,34.4355
7.0,35.4867
7.2,31.6823
