time,val
0.0,2.6566
0.2,1.8231
0.4,2.3154
0.6,3.7149
0.8,2.3404
1.0,-0.4599
1.2,0.2923
1.4,1.8173
1.6,4.3093
1.8,3.7830
2.0,0.2671
2.2,-0.1240
2.4,-0.5027
2.6,-0.7005
2.8,2.2291
3.0,3.8409
3.2,1.7213
3.4,1.6512
3.6,2.7612
3.8,2.6290
4.0,0.9317
4.2,0.7164
4.4,2.3707
4.6,-0.1947
4.8,1.6402
5.0,1.2615
5.2,3.0832
5.4,2.3655
5.6,1.2512
5.8,0.7088
6.0,2.5987
6.2,3.3588
6.4,0.8137
6.6,1.6990
6.8,1.6391
7.0,0.8138
7.2,-1.9147
