time,val
0.0,27.8058
0.2,29.6042
0.4,26.9404
0.6,30.9917
0.8,27.1080
1.0,27.6994
1.2,28.4229
1.4,28.1617
1.6,29.0667
1.8,25.7970
2.0,27.0784
2.2,29.2442
2.4,31.2481
2.6,31.8720
2.8,32.2108
3.0,28.2930
3.2,25.5475
3.4,30.4422
3.6,30.4486
3.8,29.5825
4.0,28.8200
4.2,29.7826
4.4,28.5345
4.6,30.8515
4.8,28.5202
5.0,30.1005
5.2,26.7765
5.4,29.3796
5.6,29.0995
5.8,28.9265
6.0,31.3774
6.2,28.5449
6.4,27.0975
6.6,30.1000
6.8,28.2868
7.0,28.3443
7.2,25.0252
