freq, win, val
0.125,0.0,11.524571112762022
0.125,0.1015625,13.225726349276144
0.125,0.203125,9.456169928999131
0.125,0.3046875,7.245793601910535
0.125,0.40625,13.63217798708125
0.125,0.5078125,15.458602561800006
0.125,0.609375,13.44911778189566
0.125,0.7109375,8.209262572197169
0.125,0.8125,12.854317383280723
0.125,0.9140625,9.25361198273077
0.125,1.015625,5.6627806736886255
0.125,1.1171875,10.216766698381058
0.125,1.21875,11.043184695038544
0.125,1.3203125,7.840058832735459
0.125,1.421875,9.046717686262554
0.125,1.5234375,0.04250452121887522
0.125,1.625,7.4115685429967115
0.125,1.7265625,4.921052086734058
0.125,1.828125,9.41605546446062
0.125,1.9296875,11.303416522959939
0.125,2.03125,10.580548192343773
0.125,2.1328125,13.557048117458933
0.125,2.234375,14.342591335181918
0.125,2.3359375,11.640381015126408
0.125,2.4375,12.115927668803998
0.125,2.5390625,13.643407553340673
0.125,2.640625,7.013730699125604
0.125,2.7421875,9.811915918549154
0.125,2.84375,10.911357123145287
0.125,2.9453125,11.807998068671182
0.125,3.046875,11.48676428620151
0.125,3.1484375,11.3883994228544
0.125,3.25,13.054030361016045
0.125,3.3515625,12.663252387508997
0.125,3.453125,6.557153434986879
0.125,3.5546875,6.332997353227788
0.125,3.65625,5.375137377472573
0.125,3.7578125,10.135147322543842
0.125,3.859375,12.96410600637685
0.125,3.9609375,10.026417979913573
0.125,4.0625,11.910005130023922
0.125,4.1640625,11.044961498061824
0.125,4.265625,13.75140037830116
0.125,4.3671875,10.456581778876668
0.125,4.46875,16.392036955758236
0.125,4.5703125,12.38516967333897
0.125,4.671875,10.604784591900566
0.125,4.7734375,11.735728804941964
0.125,4.875,11.650641492455907
0.125,4.9765625,10.41475607254422
0.125,5.078125,12.539592664484667
0.125,5.1796875,9.279333554202294
0.125,5.28125,9.6119408150975
0.125,5.3828125,12.029723487038574
0.125,5.484375,8.730138683425272
0.125,5.5859375,10.20852660561105
0.125,5.6875,11.775203903964524
0.125,5.7890625,10.876514501031657
0.125,5.890625,8.659576194351745
0.125,5.9921875,6.086063357139066
0.125,6.09375,11.125004996194058
0.125,6.1953125,7.626878306236065
0.125,6.296875,11.099563334753162
0.125,6.3984375,9.660714232600663
0.125,6.5,13.640981639046654
0.125,6.6015625,12.855699304779598
0.125,6.703125,9.831292218489423
0.125,6.8046875,12.105526437492857
0.125,6.90625,5.9043953890954395
0.125,7.0078125,13.918990289430406
0.125,7.109375,11.543353687791068
0.125,7.2109375,13.520072780164664
0.125,7.3125,8.691481977016668
0.125,7.4140625,8.988299895563166
0.125,7.515625,7.061012458606619
0.125,7.6171875,7.024631173967302
0.125,7.71875,7.875638877413296
0.125,7.8203125,-6.183637208853271
0.125,7.921875,-7.429871748059692
0.25,0.0,13.31481593991535
0.25,0.1015625,9.193701739999634
0.25,0.203125,11.928462436393177
0.25,0.3046875,12.205779435142992
0.25,0.40625,9.623172742145423
0.25,0.5078125,8.001070243982792
0.25,0.609375,11.607098300328664
0.25,0.7109375,13.011567854328476
0.25,0.8125,6.23279113586573
0.25,0.9140625,10.35355989480542
0.25,1.015625,4.636360652396815
0.25,1.1171875,11.27811797057182
0.25,1.21875,6.177675903414475
0.25,1.3203125,10.046481497581588
0.25,1.421875,9.891228224174904
0.25,1.5234375,3.2661005575561948
0.25,1.625,7.173791634544191
0.25,1.7265625,8.176994204193695
0.25,1.828125,9.659937278966087
0.25,1.9296875,9.109763135349112
0.25,2.03125,11.309405186137045
0.25,2.1328125,5.84125660731348
0.25,2.234375,17.20222633859322
0.25,2.3359375,16.0005467863
0.25,2.4375,14.13150571339369
0.25,2.5390625,14.677665774189784
0.25,2.640625,11.991735967784587
0.25,2.7421875,8.405500956100921
0.25,2.84375,11.308490854133868
0.25,2.9453125,9.189943516690418
0.25,3.046875,11.88283440038746
