freq, val
0.125,2.1102945469738388e-27
0.25,1.0762703075274056e-27
0.375,1.0479356458753637e-27
0.5,1.202365377938968e-30
0.625,5.14823015108758e-30
0.75,8.071960020801787e-30
0.875,2.6476636584453325e-30
1.0,4.36839917563114e-31
1.125,3.064686000669303e-30
1.25,5.785883614700145e-31
1.375,4.538197935917939e-31
1.5,4.872462580854387e-31
1.625,3.0791280373662028e-30
1.75,5.949194093751037e-30
1.875,1.1831158300391178e-30
2.0,8.863373392670616e-31
2.125,1.2665402891491575e-30
2.25,2.6442774347836193e-31
2.375,1.8599645582738425e-30
2.5,1.0053823602757438e-30
2.625,4.074529082863709e-30
2.75,1.6805079602081691e-31
2.875,1.1782205549399666e-30
3.0,1.6729748924510086e-31
3.125,2.9059333018736668e-30
3.25,1.5095390146387046e-31
3.375,1.2498553973271492e-30
3.5,4.646674111621045e-30
3.625,1.3736073667410547e-29
3.75,2.1149148675377403e-31
3.875,4.477055754898658e-31
4.0,1.2661648547043022e-31
4.125,1.2445712794101122e-31
4.25,1.1945184323585928e-30
4.375,5.612598677425405e-31
4.5,1.2097375452197614e-30
4.625,8.931926747146776e-31
4.75,1.7252431684100748e-31
4.875,1.1246455720819236e-31
5.0,7.864620253915472e-32
5.125,3.8820896752433344e-32
5.25,5.83629909729499e-32
5.375,1.6525454077244707e-30
5.5,1.3365466236846307e-31
5.625,1.2644597058112928e-30
5.75,5.743854459964404e-31
5.875,6.585217678201015e-32
6.0,1.593792354990632e-31
6.125,4.387079477148693e-31
6.25,4.0119802416192236e-31
6.375,2.1569684011335377e-31
6.5,2.792842207962048e-32
6.625,3.28314984139896e-31
6.75,3.4136255004161818e-31
6.875,8.18976720519115e-31
7.0,8.195612036889466e-31
7.125,3.728015279692355e-31
7.25,6.083013161057001e-32
7.375,5.202253704970646e-31
7.5,4.860169540671384e-32
7.625,7.072794879311707e-32
7.75,1.228402000478279e-31
7.875,2.21750111065143e-32
