freq, win, val
0.25,0.0,0.5593128053860629
0.25,0.0515625,0.5593128053860629
0.25,0.103125,0.5593128053860629
0.25,0.1546875,0.5593128053860629
0.25,0.20625,0.5593128053860629
0.25,0.2578125,0.5593128053860629
0.25,0.309375,0.5593128053860629
0.25,0.3609375,0.5593128053860629
0.25,0.4125,0.5593128053860629
0.25,0.4640625,0.5593128053860629
0.25,0.515625,0.5593128053860629
0.25,0.5671875,0.5593128053860629
0.25,0.61875,0.5593128053860629
0.25,0.6703125,0.5593128053860629
0.25,0.721875,0.5593128053860629
0.25,0.7734375,0.5593128053860629
0.25,0.825,0.5593128053860629
0.25,0.8765625,0.5593128053860629
0.25,0.928125,0.5593128053860629
0.25,0.9796875,0.5593128053860629
0.25,1.03125,0.5593128053860629
0.25,1.0828125,0.5593128053860629
0.25,1.134375,0.5593128053860629
0.25,1.1859375,0.5593128053860629
0.25,1.2375,0.5593128053860629
0.25,1.2890625,0.8916701704442258
0.25,1.340625,0.8916701704442258
0.25,1.3921875,0.8916701704442258
0.25,1.44375,0.8916701704442258
0.25,1.4953125,0.8916701704442258
0.25,1.546875,0.8916701704442258
0.25,1.5984375,0.8916701704442258
0.25,1.65,0.8916701704442258
0.25,1.7015625,0.8916701704442258
0.25,1.753125,0.8916701704442258
0.25,1.8046875,0.8916701704442258
0.25,1.85625,0.8916701704442258
0.25,1.9078125,0.8916701704442258
0.25,1.959375,0.8916701704442258
0.25,2.0109375,0.8916701704442258
0.25,2.0625,0.8916701704442258
0.25,2.1140625,0.8916701704442258
0.25,2.165625,0.8916701704442258
0.25,2.2171875,0.8916701704442258
0.25,2.26875,0.8916701704442258
0.25,2.3203125,0.8916701704442258
0.25,2.371875,0.8916701704442258
0.25,2.4234375,0.8916701704442258
0.25,2.475,0.8916701704442258
0.25,2.5265625,0.8916701704442258
0.25,2.578125,0.9045806509857571
0.25,2.6296875,0.9045806509857571
0.25,2.68125,0.9045806509857571
0.25,2.7328125,0.9045806509857571
0.25,2.784375,0.9045806509857571
0.25,2.8359375,0.9045806509857571
0.25,2.8875,0.9045806509857571
0.25,2.9390625,0.9045806509857571
0.25,2.990625,0.9045806509857571
0.25,3.0421875,0.9045806509857571
0.25,3.09375,0.9045806509857571
