freq, val
0.25,-0.14439519949725121
0.5,-0.5887194076532798
0.75,-1.3905893452681972
1.0,-2.5676400642636574
1.25,-4.310850094388876
1.5,-6.858109614672316
1.75,-10.893364732581972
2.0,-19.676668521213504
2.25,-22.3026313947965
2.5,-11.712575119715034
2.75,-7.351785418127083
3.0,-4.623572898243427
3.25,-2.7962744817958645
3.5,-1.536422230687282
3.75,-0.688460860644945
4.0,-0.19654090000482835
4.25,-0.002895631493685313
4.5,-0.10361080799850281
4.75,-0.5122649311178789
5.0,-1.2387244925029406
5.25,-2.366395890543531
5.5,-4.013719131155017
5.75,-6.37361848492808
6.0,-10.205623919297338
6.25,-17.421445794211795
6.5,-25.634965406014768
6.75,-12.761174601435922
7.0,-7.848868040867297
7.25,-4.9525644148874886
7.5,-3.0518238666947632
7.75,-1.155337998312778
