time,val
0.0,20.7470
0.1,17.3160
0.2,17.7767
0.3,19.2589
0.4,17.8888
0.5,20.4041
0.6,20.0061
0.7,16.8933
0.8,17.2090
0.9,18.6206
1.0,17.9076
1.1,15.7424
1.2,16.7464
1.3,15.3566
1.4,17.3001
1.5,16.5052
1.6,14.8369
1.7,16.8941
1.8,16.6697
1.9,16.7657
2.0,17.2335
2.1,14.3856
2.2,17.0564
2.3,15.6427
2.4,16.4354
2.5,14.9055
2.6,15.3058
2.7,15.7828
2.8,14.6860
2.9,19.0399
3.0,16.8277
3.1,17.5648
3.2,17.0902
3.3,16.3024
3.4,17.4569
3.5,14.7637
3.6,16.2451
3.7,19.1472
3.8,19.1987
3.9,21.3010
4.0,19.4263
4.1,19.3707
4.2,17.8322
4.3,18.9370
4.4,17.7663
4.5,16.8323
4.6,17.6736
4.7,15.8490
4.8,16.2210
4.9,18.3778
5.0,18.6056
5.1,17.3967
5.2,16.9121
5.3,17.0292
5.4,16.4267
5.5,16.0086
5.6,16.9813
5.7,16.7741
5.8,16.2380
5.9,18.1709
6.0,17.0066
6.1,17.0955
6.2,18.5633
6.3,18.8094
6.4,18.1277
6.5,16.7858
6.6,17.4817
6.7,17.8958
6.8,17.6584
6.9,19.9776
7.0,16.8044
7.1,18.7035
7.2,17.4062
7.3,18.0926
7.4,16.5789
7.5,15.6678
