freq, val
0.25,-0.3376855423303545
0.5,-0.053119723354472924
0.75,-0.17851732916529134
1.0,-0.04132217031335688
1.25,-0.03320909468868424
1.5,-0.09769366272815565
1.75,-0.3347979542244805
2.0,-0.06157719766437264
2.25,-0.16619803879064185
2.5,-0.11304872765192342
2.75,-0.061334841318174765
3.0,-0.4999468531095392
3.25,-0.058576998802197563
3.5,-0.10809846507206074
3.75,-0.07042740924077914
4.0,-0.23202729540092276
4.25,-0.12122433452809658
4.5,-0.06655152893674066
4.75,-0.07311808704238533
5.0,-0.07837638656058188
5.25,-0.282679468881213
5.5,-0.04812733777144694
5.75,-0.07483020740666606
6.0,-0.02341302379637603
6.25,-0.06970306665465839
6.5,-0.06153432297712852
6.75,-0.1725670752691631
7.0,-0.018506469985826408
7.25,-0.09858127473590882
7.5,-0.0977375144334567
7.75,-0.5551231201702107
