freq, val
0.25,0.2068164473469014
0.5,3.4585477477233146
0.75,5.781211723194204
1.0,5.1953257741068075
1.25,5.8894646585748145
1.5,5.8125636034095365
1.75,6.181778259238712
2.0,6.8128189075915655
2.25,5.14374655916681
2.5,5.59874586989407
2.75,3.8132552742298853
3.0,4.827602541707675
3.25,5.8466253074007835
3.5,4.9368279924267355
3.75,2.3552784273044263
4.0,0.9556568503571272
4.25,1.4145858222940568
4.5,3.36673559411544
4.75,2.3820433430028305
5.0,-1.0936507963705107
5.25,1.196331833399577
5.5,-0.02864870003090082
5.75,-0.19924430389540268
6.0,1.8442991775286919
6.25,-0.9929231819194418
6.5,1.35178783308672
6.75,-1.9853845447554683
7.0,-1.493164143307091
7.25,0.5134677821871009
7.5,4.41352561860811
7.75,-0.21726180247572285
