freq, val
0.25,-0.7335610577162157
0.5,-1.4369470027107611
0.75,-0.8358896672023898
1.0,-0.008632870443887958
1.25,-1.147345752583757
1.5,-0.5677229586619228
1.75,-2.059059865430122
2.0,-0.7440866796960875
2.25,-0.37087636869323715
2.5,-0.41424596245697726
2.75,-0.26575017233002185
3.0,-1.3088505866396418
3.25,-1.1444758791436516
3.5,-1.1369334925925672
3.75,-0.4085570052271482
4.0,-1.8965536277518447
4.25,-1.4606357334801234
4.5,-0.33737836957080514
4.75,-0.36957315671810864
5.0,-1.2946513742401384
5.25,-0.09035609739646616
5.5,-0.6650428365127058
5.75,-1.706725955700534
6.0,-0.2051015879794426
6.25,-1.0955107903313663
6.5,-0.4541638999542927
6.75,-1.1306757015619686
7.0,-0.5820925626044843
7.25,-0.07085286108548608
7.5,-1.6264086316671453
7.75,-2.69360985419493
