freq, val
0.125,7.034560084459477
0.25,7.604123719235844
0.375,8.643624374035873
0.5,10.535090082615362
0.625,11.17863853130758
0.75,9.236329191069666
0.875,8.590226900460507
1.0,5.9759993739196515
1.125,4.172593296777929
1.25,8.698913505787754
1.375,6.890532083376141
1.5,8.929175055951475
1.625,11.684319953563271
1.75,9.400812688469824
1.875,9.827035934861966
2.0,9.07988769035852
2.125,6.036225226810064
2.25,6.250349886678191
2.375,5.2641949997147925
2.5,5.939989940713668
2.625,5.746406562945285
2.75,3.895565618067915
2.875,2.7376157520350164
3.0,5.023270226134311
3.125,2.2870869731267445
3.25,2.570009934342512
3.375,5.2948273331394855
3.5,3.5941354129915437
3.625,3.3212950403095345
3.75,0.48082007732352
3.875,-0.04649422977497438
4.0,-1.1217398117753137
4.125,-0.002381126691739483
4.25,1.0995328388049557
4.375,1.0883915751729922
4.5,4.712379270121562
4.625,-4.681692160119058
4.75,1.3791393501271212
4.875,3.664466209842656
5.0,1.3576693334036884
5.125,5.081043685747012
5.25,3.1664579870078695
5.375,2.1388605526026443
5.5,5.490550794248277
5.625,7.044650350331079
5.75,5.4914621815696
5.875,4.04095405416918
6.0,2.3966621090249074
6.125,4.430190193790342
6.25,3.0906564263975604
6.375,3.8497452738752087
6.5,3.3985991025650297
6.625,-1.7483029106962782
6.75,-2.1022939433872474
6.875,-1.4510267466557707
7.0,-3.934136097294119
7.125,-1.4058090754065957
7.25,-1.2877740614779842
7.375,2.6086752599584004
7.5,4.011397788077282
7.625,4.955732284406834
7.75,-0.1963656346454699
7.875,-1.004597861035251
