freq, val
0.25,8.965832641620322
0.5,12.729800079763958
0.75,12.194022061253495
1.0,10.611913010562104
1.25,10.995158200709911
1.5,12.786429279599512
1.75,12.594074996660824
2.0,14.288976090563496
2.25,12.307091288202912
2.5,11.760905373077184
2.75,9.848723869543402
3.0,5.531122573225613
3.25,11.296861609868966
3.5,9.772397923353536
3.75,7.848875357628565
4.0,8.028135123622173
4.25,4.180646171132655
4.5,5.733226438971084
4.75,4.229618638459366
5.0,0.4563530880404279
5.25,2.24405224567691
5.5,2.2038954005850995
5.75,-0.4135025911145241
6.0,-0.07097817688441369
6.25,-0.4408620485665107
6.5,5.6761845995076285
6.75,-1.065919733502339
7.0,-2.08346926835946
7.25,2.4235865288691323
7.5,7.2494141394493194
7.75,4.714279508631395
