freq,val
-20,9.109585621540305
-15,7.987272028506856
-10,7.162197878754802
-5,6.236292370983123
0,5.210824308189412
5,4.264043955359267
10,3.358974172404594
15,2.6066546130411066
20,2.05828379132203
