freq, val
0.25,-18.976154599232093
0.5,-11.960895042261585
0.75,-5.220663017022932
1.0,-10.832216326863364
1.25,-6.566668366569466
1.5,-7.39148386052769
1.75,-6.538942186073999
2.0,-9.117704287809639
2.25,-1.5427480137195062
2.5,-3.875417084872037
2.75,-1.2812403752895873
3.0,1.4519032761511605
3.25,-0.6113038424207355
3.5,-2.767882578870605
3.75,-2.522505609455151
4.0,-4.064466354548034
4.25,-7.7601900608179575
4.5,-15.481538913027775
4.75,-4.603649657360558
5.0,-9.17578164422356
5.25,-5.196826161991361
5.5,-4.586761884667333
5.75,-9.841698141100997
6.0,-8.924200083654036
6.25,-6.010116733798849
6.5,-7.279103053837138
6.75,-11.16426754540572
7.0,-5.498996637662531
7.25,-7.623007566070262
7.5,-7.45190174316086
7.75,-5.937598951171883
