freq, val
0.25,-0.12303211861494098
0.5,-0.5028818129274006
0.75,-1.3520758231571819
1.0,-2.52982537574336
1.25,-4.291454088209237
1.5,-6.876664105791656
1.75,-10.779386978675925
2.0,-19.645335977465525
2.25,-21.87534666476409
2.5,-11.522850547936114
2.75,-7.316909925968819
3.0,-4.637410549919322
3.25,-2.787261283338864
3.5,-1.5362821440440935
3.75,-0.6885621966039596
4.0,-0.19564977778756323
4.25,-0.0028107028416253376
4.5,-0.1034721677116354
4.75,-0.5123305560130622
5.0,-1.238953045022653
5.25,-2.3663381251357682
5.5,-4.0139997230073075
5.75,-6.373194350444294
6.0,-10.205621996674413
6.25,-17.422806470176788
6.5,-25.631973007550762
6.75,-12.761351782512033
7.0,-7.848901012774966
7.25,-4.95271396881824
7.5,-3.051625979332902
7.75,-1.1551896988368842
