freq, val
0.25,-0.13607462686382912
0.5,-0.5595316289107246
0.75,-1.3836618903742204
1.0,-2.553759089148727
1.25,-4.3053763618781895
1.5,-6.870931031254903
1.75,-10.849498793807104
2.0,-19.715059840948324
2.25,-22.199935072103834
2.5,-11.644190753864907
2.75,-7.341616462578435
3.0,-4.631165866472906
3.25,-2.7923399154361563
3.5,-1.5364023387667873
3.75,-0.688523466277115
4.0,-0.19613092037394325
4.25,-0.0028559874935915027
4.5,-0.10354539014927806
4.75,-0.5122951639691757
5.0,-1.238830553400999
5.25,-2.366368065617335
5.5,-4.0138509317908975
5.75,-6.373420875487518
6.0,-10.205628645612903
6.25,-17.422098414926076
6.5,-25.63480206915503
6.75,-12.761271090680573
7.0,-7.848888588656285
7.25,-4.952637166032961
7.5,-3.051735449492759
7.75,-1.1552687525814616
