freq, val
0.25,11.784242145087626
0.5,15.608502520352873
0.75,15.327829247147875
1.0,15.967512520166789
1.25,11.408540582896249
1.5,13.203696093579866
1.75,15.655745665287714
2.0,15.960872139768352
2.25,19.75803969615682
2.5,18.696387092378846
2.75,19.427005369019064
3.0,12.830387496904505
3.25,14.74387008364392
3.5,16.784650896777062
3.75,17.54045244254241
4.0,16.907609559082562
4.25,12.93662007035621
4.5,16.08182041190388
4.75,18.890912574526343
5.0,7.70740271943768
5.25,14.661115547246432
5.5,14.566340894616665
5.75,18.578215833361984
6.0,17.293425262748748
6.25,16.274614363418863
6.5,17.77755883723948
6.75,11.499364611001244
7.0,4.39984553350028
7.25,14.633027955720845
7.5,13.769554576747993
7.75,18.606931307651582
